INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2019	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.92958540127002	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	ISCO88_4	Clerks (isco-88)	0.9290780141843972	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO88_4	Both sexes or no breakdown by sex, clerks (isco-88)	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2002	_T	Both sexes or no breakdown by sex	ISCO88_4	Clerks (isco-88)	0.9285714285714284	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO88_4	Both sexes or no breakdown by sex, clerks (isco-88)	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	ISCO08_1	Managers	0.9285714285714288	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_1	Both sexes or no breakdown by sex, managers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.9285714285714286	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.9140625	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8920863309352518	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.9285714285714284	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.927927927927928	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.9275383385420451	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.8204851752021564	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.926953125	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2019	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.926094276094276	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2018	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.9192883895131084	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2017	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.9108932227130696	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.9247311827956988	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2019	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8583333333333334	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8454545454545456	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8389830508474576	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8148148148148149	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8135593220338982	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.9245283018867926	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.9166666666666669	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2019	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.9130434782608696	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	ISCO08_4	Clerical Support Workers	0.8695652173913044	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	ISCO08_8	Plant and Machine Operators and Assemblers	0.9230769230769232	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	ISCO08_8	Plant and Machine Operators and Assemblers	0.9090909090909092	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_8	Plant and Machine Operators and Assemblers	0.8571428571428571	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	ISCO08_8	Plant and Machine Operators and Assemblers	0.8461538461538461	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_8	Plant and Machine Operators and Assemblers	0.8461538461538461	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	ISCO08_8	Plant and Machine Operators and Assemblers	0.8461538461538461	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	ISCO08_8	Plant and Machine Operators and Assemblers	0.8461538461538461	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2018	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.9230769230769232	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.8544303797468354	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.8356164383561644	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_0	Armed Forces Occupations	0.9230769230769232	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_0	Both sexes or no breakdown by sex, armed forces occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.923076923076923	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	ISCO08_9	Elementary Occupations	0.8623853211009175	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.9227642276422764	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.9222222222222224	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.9074074074074074	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_3	Technicians and Associate Professionals	0.7857142857142857	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	ISCO08_6	Skilled Agricultural, Forestry and Fishery Workers	0.9206349206349206	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_6	Both sexes or no breakdown by sex, skilled agricultural, forestry and fishery workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	ISCO08_6	Skilled Agricultural, Forestry and Fishery Workers	0.9203389830508476	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_6	Both sexes or no breakdown by sex, skilled agricultural, forestry and fishery workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	ISCO08	All occupations	0.9206349206349206	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.92	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8695652173913044	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2017	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8461538461538461	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8076923076923077	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8076923076923077	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2018	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.793103448275862	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2019	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.793103448275862	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	True
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.9196428571428572	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.9174311926605504	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.900763358778626	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	ISCO08_5	Services And Sales Workers	0.8879310344827587	RO	Ratio	C	Country Data	G	Global	Calculated by UNSD as the ratio of women's wage and men's wage.		2021	2200				SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers	False
