INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2006	F	Female	Y15T19	15 to 19 years old	3.8	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2007	F	Female	Y15T19	15 to 19 years old	3.8	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration National Statistics & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2016	F	Female	Y15T19	15 to 19 years old	3.0	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2017	F	Female	Y15T19	15 to 19 years old	2.9	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2018	F	Female	Y15T19	15 to 19 years old	2.6	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Estimate Human Fertility Database	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2001	F	Female	Y15T19	15 to 19 years old	46.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Curaçao 2001 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2011	F	Female	Y15T19	15 to 19 years old	34.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Curaçao 2011 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2017	F	Female	Y15T19	15 to 19 years old	22.9	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2018	F	Female	Y15T19	15 to 19 years old	23.0	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2005	F	Female	Y15T19	15 to 19 years old	41.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2006	F	Female	Y15T19	15 to 19 years old	43.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2007	F	Female	Y15T19	15 to 19 years old	42.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2008	F	Female	Y15T19	15 to 19 years old	39.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2009	F	Female	Y15T19	15 to 19 years old	42.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2010	F	Female	Y15T19	15 to 19 years old	42.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2011	F	Female	Y15T19	15 to 19 years old	42.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2012	F	Female	Y15T19	15 to 19 years old	38.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2013	F	Female	Y15T19	15 to 19 years old	36.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2014	F	Female	Y15T19	15 to 19 years old	35.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2019	F	Female	Y15T19	15 to 19 years old	21.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2000	F	Female	Y15T19	15 to 19 years old	52.7	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2001	F	Female	Y15T19	15 to 19 years old	41.2	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2002	F	Female	Y15T19	15 to 19 years old	35.6	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2003	F	Female	Y15T19	15 to 19 years old	34.6	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2004	F	Female	Y15T19	15 to 19 years old	36.2	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2017	F	Female	Y15T19	15 to 19 years old	25.5	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	533	Aruba	ABW	-69.97050586	12.50878756	Latin America and the Caribbean	2018	F	Female	Y15T19	15 to 19 years old	19.2	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2000	F	Female	Y15T19	15 to 19 years old	29.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2001	F	Female	Y15T19	15 to 19 years old	26.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2002	F	Female	Y15T19	15 to 19 years old	23.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2003	F	Female	Y15T19	15 to 19 years old	19.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2004	F	Female	Y15T19	15 to 19 years old	16.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2005	F	Female	Y15T19	15 to 19 years old	21.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2006	F	Female	Y15T19	15 to 19 years old	20.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2007	F	Female	Y15T19	15 to 19 years old	20.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2011	F	Female	Y15T19	15 to 19 years old	18.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2012	F	Female	Y15T19	15 to 19 years old	22.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2013	F	Female	Y15T19	15 to 19 years old	18.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2014	F	Female	Y15T19	15 to 19 years old	13.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2015	F	Female	Y15T19	15 to 19 years old	10.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2016	F	Female	Y15T19	15 to 19 years old	16.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2017	F	Female	Y15T19	15 to 19 years old	14.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	540	New Caledonia	NCL	165.5067368	-21.41742531	Oceania, exc. Australia and New Zealand	2010	F	Female	Y15T19	15 to 19 years old	26.1	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2009	F	Female	Y15T19	15 to 19 years old	66.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Vanuatu 2009 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2011	F	Female	Y15T19	15 to 19 years old	78.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Vanuatu 2013 Demographic and Health Survey – MICS	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2013	F	Female	Y15T19	15 to 19 years old	51.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2000	F	Female	Y15T19	15 to 19 years old	28.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2001	F	Female	Y15T19	15 to 19 years old	27.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2002	F	Female	Y15T19	15 to 19 years old	25.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2003	F	Female	Y15T19	15 to 19 years old	25.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2004	F	Female	Y15T19	15 to 19 years old	27.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2005	F	Female	Y15T19	15 to 19 years old	27.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2006	F	Female	Y15T19	15 to 19 years old	28.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2007	F	Female	Y15T19	15 to 19 years old	31.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2008	F	Female	Y15T19	15 to 19 years old	33.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
