INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	SEX	SEX_DESC	VALUE_CATEGORY	VALUE_CATEGORY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	COMMENT_OBS	SOURCE_YEAR
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	M	Male	27	Men at least 18 years Women less than 18 years	18.0	YR	Years		2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	F	Female	30	No fixed data	0.0	YR	Years	Data not available	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	F	Female	30	No fixed data	0.0	YR	Years	Data not available	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	F	Female	30	No fixed data	0.0	YR	Years	According to the Islamic law marriage requires parental consent. Consent of the bride herself as well as the guardian's consent are fundamental in the marriage contract. Young men usually choose the consent of the parents. Minimum age at marriage is usually 18 years. According to the law marriage is not restricted to individuals over the age of 18 years. Data not available	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	585	Palau	PLW	134.5733878	7.502307591	Oceania, exc. Australia and New Zealand	F	Female	30	No fixed data	0.0	YR	Years	There is no legislation specifying the minimum age at marriage for men and women.	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	F	Female	30	No fixed data	0.0	YR	Years	"No minimum legal age for marriage. The constitution states that men and women of ""full age and capacity"" shall have the right to marry and find a family."	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	M	Male	30	No fixed data	0.0	YR	Years	Data not available	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	M	Male	30	No fixed data	0.0	YR	Years	Data not available	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	M	Male	30	No fixed data	0.0	YR	Years	According to the Islamic law marriage requires parental consent. Consent of the bride herself as well as the guardian's consent are fundamental in the marriage contract. Young men usually choose the consent of the parents. Minimum age at marriage is usually 18 years. According to the law marriage is not restricted to individuals over the age of 18 years. Data not available	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	585	Palau	PLW	134.5733878	7.502307591	Oceania, exc. Australia and New Zealand	M	Male	30	No fixed data	0.0	YR	Years	Data not available	2017
64	11	Legal minimum age at marriage by sex	97	Minimum age for legal marriage - Without parental consent	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	M	Male	30	No fixed data	0.0	YR	Years	Data not available	2017
