INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE_MODIFIER	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		20.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		19.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		19.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2000	F	Female	Y_GE15	15 years old and over		14.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2015	F	Female	Y_GE15	15 years old and over		11.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2016	F	Female	Y_GE15	15 years old and over		11.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		24.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		25.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		25.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		21.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		21.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		21.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		28.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		21.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		20.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		28.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		21.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		20.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		5.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		5.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		5.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		50.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		44.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		44.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		34.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		25.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		24.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2000	F	Female	Y_GE15	15 years old and over		29.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2015	F	Female	Y_GE15	15 years old and over		15.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2016	F	Female	Y_GE15	15 years old and over		14.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		41.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		20.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		19.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		36.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		23.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		23.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		15.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		16.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		16.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		27.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		23.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		22.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		21.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		23.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		23.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		40.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		37.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		37.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		21.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		22.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		23.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		23.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		20.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		20.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		32.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		27.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		27.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		32.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		19.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		18.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		25.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		22.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		22.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		15.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		13.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		13.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		37.5	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		20.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		20.0	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over		28.4	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over		19.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over		19.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2000	F	Female	Y_GE15	15 years old and over		5.6	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2015	F	Female	Y_GE15	15 years old and over		0.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	12	Algeria	DZA	2.678164227	28.15940032	Northern Africa and Western Asia	2016	F	Female	Y_GE15	15 years old and over		0.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2000	F	Female	Y_GE15	15 years old and over		4.7	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2015	F	Female	Y_GE15	15 years old and over		0.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2016	F	Female	Y_GE15	15 years old and over		0.8	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2000	F	Female	Y_GE15	15 years old and over		7.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2015	F	Female	Y_GE15	15 years old and over		1.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2016	F	Female	Y_GE15	15 years old and over		1.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2000	F	Female	Y_GE15	15 years old and over		1.9	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2015	F	Female	Y_GE15	15 years old and over		0.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2016	F	Female	Y_GE15	15 years old and over		0.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	184	Cook Islands	COK	-159.7711391	-21.22696458	Oceania, exc. Australia and New Zealand	2000	F	Female	Y_GE15	15 years old and over		42.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	184	Cook Islands	COK	-159.7711391	-21.22696458	Oceania, exc. Australia and New Zealand	2015	F	Female	Y_GE15	15 years old and over		22.1	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	184	Cook Islands	COK	-159.7711391	-21.22696458	Oceania, exc. Australia and New Zealand	2016	F	Female	Y_GE15	15 years old and over		21.2	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2000	F	Female	Y_GE15	15 years old and over		16.3	PT	Percent	E	Estimated	G	Global	2019
37	37	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	31	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2015	F	Female	Y_GE15	15 years old and over		10.5	PT	Percent	E	Estimated	G	Global	2019
