INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	12.1	PT	Percent	6.1	22.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	5.6	PT	Percent	2.9	10.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	8.3	PT	Percent	4.1	16.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	9.5	PT	Percent	5.9	15.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	798	Tuvalu	TUV	178.6679611	-7.460048071	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	15.4	PT	Percent	7.8	28.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	24.2	PT	Percent	16.5	34.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	8.3	PT	Percent	5.2	12.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.3	PT	Percent	1.7	6.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	11.9	PT	Percent	7.8	17.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.6	PT	Percent	1.8	7.1	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	21.7	PT	Percent	14.3	31.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	4.2	PT	Percent	2.6	6.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	10.6	PT	Percent	5.6	19.1	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.4	PT	Percent	1.6	7.1	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	862	Venezuela (Bolivarian Republic of)	VEN	-66.15642084	7.121324748	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	7.3	PT	Percent	3.7	13.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	13.5	PT	Percent	6.9	24.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	25.2	PT	Percent	16.8	35.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	34.7	PT	Percent	21.7	50.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.2	PT	Percent	4.4	8.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	24.7	PT	Percent	14.5	38.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	5.2	PT	Percent	2.8	9.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	32	Argentina	ARG	-65.14563274	-35.19446255	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	4.5	PT	Percent	2.4	8.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	2.9	PT	Percent	1.8	4.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	3.6	PT	Percent	1.7	7.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	23.2	PT	Percent	14.8	33.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	4.6	PT	Percent	2.3	8.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	4.8	PT	Percent	2.6	8.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	64	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	8.6	PT	Percent	5.2	13.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	18.3	PT	Percent	11.3	28.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	3.4	PT	Percent	1.9	6.1	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	17.1	PT	Percent	9.7	28.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.5	PT	Percent	4.0	10.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	84	Belize	BLZ	-88.70199554	17.19965901	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	7.8	PT	Percent	3.3	17.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	28.1	PT	Percent	15.4	45.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	5.9	PT	Percent	2.9	11.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
