INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_DETAIL_URL	SOURCE_YEAR
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2010		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	9.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	26.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	26.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	26.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	21.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	31.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	16.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	29.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2014		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	29.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	18.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	19.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	17.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	14.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	24.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	15.1	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	22.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	18.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	16.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	14.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	15.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	13.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	16.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	13.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	22.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	18.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	7.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	5.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	10.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	9.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	7.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	7.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	5.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	8.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	9.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	7.7	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	7.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	11.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	4.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	8.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	9.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	13.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	14.9	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	13.2	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	8.5	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	19.3	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	5.6	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	28.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2017		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	17.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	11.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	10.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	10.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	8.0	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	13.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	8.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	16.4	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	10.8	PT	Percent	C	Country Data	G	Global				2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2016		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	4.3	PT	Percent	C	Country Data	G	Global				2019
