INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2009	M	Male	Y_GE15	15 years old and over	_T	All areas	6.25	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2003	M	Male	Y_GE15	15 years old and over	_T	All areas	6.14	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	6.97	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the National Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2000	F	Female	Y_GE15	15 years old and over	_T	All areas	6.52	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Overall Monitoring of Annual National Indicators Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2008	F	Female	Y_GE15	15 years old and over	_T	All areas	6.07	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2000	M	Male	Y_GE15	15 years old and over	_T	All areas	6.55	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Overall Monitoring of Annual National Indicators Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2008	M	Male	Y_GE15	15 years old and over	_T	All areas	6.2	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2009	F	Female	Y_GE10	10 years old and over	_T	All areas	6.98	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Pilot Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2009	M	Male	Y_GE10	10 years old and over	_T	All areas	6.63	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Pilot Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2007	F	Female	_T	All age ranges or no breakdown by age	_T	All areas	8.42	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Pilot Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2007	M	Male	_T	All age ranges or no breakdown by age	_T	All areas	7.13	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Pilot Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2012	F	Female	Y_GE15	15 years old and over	_T	All areas	5.95	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Questions in the National Sample Survey of Households (PNAD) on the hours spent on domestic work to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2012	M	Male	Y_GE15	15 years old and over	_T	All areas	5.45	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Questions in the National Sample Survey of Households (PNAD) on the hours spent on domestic work to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2010	F	Female	Y_GE15	15 years old and over	_T	All areas	6.08	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey on the use of time 2009-2010 / EDT to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2010	M	Male	Y_GE15	15 years old and over	_T	All areas	5.92	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey on the use of time 2009-2010 / EDT to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2007	F	Female	Y_GE15	15 years old and over	_T	All areas	8.67	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey on the use of time and unpaid work 2007 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2013	F	Female	Y_GE15	15 years old and over	_T	All areas	7.82	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2007	M	Male	Y_GE15	15 years old and over	_T	All areas	7.27	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey on the use of time and unpaid work 2007 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	7.02	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2007	F	Female	Y_GE14	14 years old and over	_T	All areas	7.63	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey on the use of time and unpaid work 2007 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2007	M	Male	Y_GE14	14 years old and over	_T	All areas	6.85	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Survey on the use of time and unpaid work 2007 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2016	F	Female	Y_GE15	15 years old and over	_T	All areas	6.7	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2013	F	Female	Y_GE15	15 years old and over	_T	All areas	6.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2010	F	Female	Y_GE15	15 years old and over	_T	All areas	6.46	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2007	F	Female	Y_GE15	15 years old and over	_T	All areas	6.74	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2004	F	Female	Y_GE15	15 years old and over	_T	All areas	6.8	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over	_T	All areas	6.83	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2016	M	Male	Y_GE15	15 years old and over	_T	All areas	6.72	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	6.58	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2010	M	Male	Y_GE15	15 years old and over	_T	All areas	6.53	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2007	M	Male	Y_GE15	15 years old and over	_T	All areas	7.03	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2004	M	Male	Y_GE15	15 years old and over	_T	All areas	6.95	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	CHE	8.0	47.0	Europe and Northern America	2000	M	Male	Y_GE15	15 years old and over	_T	All areas	7.01	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Swiss Labour Force Survey - Unpaid Work Module to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2003	F	Female	Y_GE10	10 years old and over	_T	All areas	6.55	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Continuous Multi-Purpose Household Survey (CMPHS) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2003	M	Male	Y_GE10	10 years old and over	_T	All areas	6.15	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Continuous Multi-Purpose Household Survey (CMPHS) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2005	F	Female	Y15T64	15 to 64 years old	_T	All areas	7.63	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Irish National Time-Use Survey 2005 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	372	Ireland	IRL	-8.0	53.0	Europe and Northern America	2005	M	Male	Y15T64	15 to 64 years old	_T	All areas	7.25	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Irish National Time-Use Survey 2005 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2011	F	Female	Y20T64	20 to 64 years old	_T	All areas	8.03	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Swedish Time Use Survey 2010/11 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2001	F	Female	Y20T64	20 to 64 years old	_T	All areas	7.82	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Swedish Time-Use Survey 2000 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2011	M	Male	Y20T64	20 to 64 years old	_T	All areas	8.12	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Swedish Time Use Survey 2010/11 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2001	M	Male	Y20T64	20 to 64 years old	_T	All areas	8.07	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Swedish Time-Use Survey 2000 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2001	F	Female	Y_GE16	16 years old and over	_T	All areas	7.38	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Time Budget Survey (TBO) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	DNK	10.0	56.0	Europe and Northern America	2001	M	Male	Y_GE16	16 years old and over	_T	All areas	7.47	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the The Time Budget Survey (TBO) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2006	F	Female	Y20T74	20 to 74 years old	_T	All areas	9.78	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the The time use budget of population to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2000	F	Female	Y20T74	20 to 74 years old	_T	All areas	10.22	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey in Kazakhstan to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2003	F	Female	Y20T74	20 to 74 years old	_T	All areas	10.67	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the Time use survey in Kazakhstan to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2006	M	Male	Y20T74	20 to 74 years old	_T	All areas	9.07	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the The time use budget of population to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2000	M	Male	Y20T74	20 to 74 years old	_T	All areas	8.38	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey in Kazakhstan to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2003	M	Male	Y20T74	20 to 74 years old	_T	All areas	9.65	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the Time use survey in Kazakhstan to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2012	F	Female	Y_GE10	10 years old and over	_T	All areas	6.68	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the The time use budget of population to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2012	M	Male	Y_GE10	10 years old and over	_T	All areas	5.73	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the The time use budget of population to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2002	F	Female	Y_GE15	15 years old and over	_T	All areas	6.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2013	F	Female	Y_GE15	15 years old and over	_T	All areas	5.5	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2002	M	Male	Y_GE15	15 years old and over	_T	All areas	6.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	4.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Thematic Household Survey (Time use) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2006	F	Female	Y_GE15	15 years old and over	_T	All areas	7.12	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Budget of Women and Men in Tunisia to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2006	M	Male	Y_GE15	15 years old and over	_T	All areas	5.67	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Budget of Women and Men in Tunisia to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2015	F	Female	Y_GE12	12 years old and over	_T	All areas	6.13	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Budget Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2010	F	Female	Y_GE12	12 years old and over	_T	All areas	7.3	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2015	M	Male	Y_GE12	12 years old and over	_T	All areas	6.03	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Budget Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2010	M	Male	Y_GE12	12 years old and over	_T	All areas	6.12	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2000	F	Female	Y_GE10	10 years old and over	_T	All areas	7.82	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use at different stages of life to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2010	F	Female	Y_GE10	10 years old and over	_T	All areas	7.03	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2000	M	Male	Y_GE10	10 years old and over	_T	All areas	6.88	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use at different stages of life to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2010	M	Male	Y_GE10	10 years old and over	_T	All areas	6.1	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
