INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2004	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2005	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2006	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2007	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2008	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2009	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2010	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2011	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2012	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2013	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2014	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2015	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2016	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2017	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2013	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2014	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2015	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2016	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2017	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2005	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2006	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2007	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2008	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2009	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2014	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2004	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2005	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2006	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2007	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2008	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2009	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2010	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2011	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2012	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2013	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2014	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2015	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2016	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2017	F	Female	22.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2014	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2015	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2016	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2017	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2006	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2007	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2008	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2009	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2010	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2011	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2012	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2013	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2014	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2015	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2016	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2017	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2004	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2005	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2006	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2007	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2008	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2009	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2010	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2011	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2012	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2013	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2010	F	Female	24.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2011	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2012	F	Female	24.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2013	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	328	Guyana	GUY	-58.97322037	4.788012784	Latin America and the Caribbean	2015	F	Female	29.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	336	Holy See	VAT	12.45315803	41.90343751	Europe and Northern America	2009	F	Female	0.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	336	Holy See	VAT	12.45315803	41.90343751	Europe and Northern America	2010	F	Female	0.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	336	Holy See	VAT	12.45315803	41.90343751	Europe and Northern America	2011	F	Female	0.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	336	Holy See	VAT	12.45315803	41.90343751	Europe and Northern America	2012	F	Female	0.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	336	Holy See	VAT	12.45315803	41.90343751	Europe and Northern America	2013	F	Female	0.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	336	Holy See	VAT	12.45315803	41.90343751	Europe and Northern America	2014	F	Female	0.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	336	Holy See	VAT	12.45315803	41.90343751	Europe and Northern America	2015	F	Female	0.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2011	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2012	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2013	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2015	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2016	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	340	Honduras	HND	-86.59974381	14.82243161	Latin America and the Caribbean	2017	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2004	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2005	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2006	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2007	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2008	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2009	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2010	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2011	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2012	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2013	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2014	F	Female	22.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2015	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2016	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2017	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2010	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2011	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2012	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2013	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2014	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2015	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2016	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2017	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2004	F	Female	3.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2005	F	Female	3.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2006	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2007	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2008	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2009	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2010	F	Female	5.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2011	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2012	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2013	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2010	F	Female	3.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2011	F	Female	1.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2012	F	Female	1.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2013	F	Female	1.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2012	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	True
IV.4	b3320b80	Share of female police officers	b3320b80	Share of female police officers	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2011	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019	SEX	F	Female	False
