INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	63.77	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	64.39	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	67.23	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	69.47	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	91.61	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	92.01	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	91.8	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	752	Sweden	SWE	15.0	62.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	94.48	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	58.21	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	48.32	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	52.53	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	56.29	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	38.2	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	38.7	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	44.31	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	48.05	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	66.84	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2014	F	Female	Y16T74	16 to 74 years old	66.6	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	83.91	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	84.41	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	87.27	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.0	54.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	89.24	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	88.55	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	91.8	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	87.04	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	86.42	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	58.46	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	66.46	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	65.91	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	66.86	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	67.14	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	69.05	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	72.06	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	74.79	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	63.86	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	63.56	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	67.0	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	68.37	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	60.55	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	60.45	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	61.6	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	61.94	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	499	Montenegro	MNE	19.3	42.5	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	32.53	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	88.26	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	90.06	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	91.22	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	92.81	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	91.55	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	92.55	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	93.99	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	94.3	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	196	Cyprus	CYP	33.0	35.0	Northern Africa and Western Asia	2011	F	Female	Y16T74	16 to 74 years old	53.25	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	196	Cyprus	CYP	33.0	35.0	Northern Africa and Western Asia	2012	F	Female	Y16T74	16 to 74 years old	57.82	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	196	Cyprus	CYP	33.0	35.0	Northern Africa and Western Asia	2013	F	Female	Y16T74	16 to 74 years old	63.81	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	196	Cyprus	CYP	33.0	35.0	Northern Africa and Western Asia	2010	F	Female	Y16T74	16 to 74 years old	51.31	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2010	F	Female	Y16T74	16 to 74 years old	29.86	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2011	F	Female	Y16T74	16 to 74 years old	33.47	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2012	F	Female	Y16T74	16 to 74 years old	34.68	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2013	F	Female	Y16T74	16 to 74 years old	32.93	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	203	Czechia	CZE	15.5	49.75	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	65.93	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	203	Czechia	CZE	15.5	49.75	Europe and Northern America	2011	F	Female	Y16T74	16 to 74 years old	67.87	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	203	Czechia	CZE	15.5	49.75	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	72.4	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	203	Czechia	CZE	15.5	49.75	Europe and Northern America	2013	F	Female	Y16T74	16 to 74 years old	72.95	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2010	F	Female	Y16T74	16 to 74 years old	50.73	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2012	F	Female	Y16T74	16 to 74 years old	54.14	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2014	M	Male	Y16T74	16 to 74 years old	63.99	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2010	M	Male	Y16T74	16 to 74 years old	85.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2011	M	Male	Y16T74	16 to 74 years old	84.49	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2012	M	Male	Y16T74	16 to 74 years old	85.32	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	276	Germany	DEU	9.0	51.0	Europe and Northern America	2013	M	Male	Y16T74	16 to 74 years old	86.86	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2010	M	Male	Y16T74	16 to 74 years old	49.75	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2011	M	Male	Y16T74	16 to 74 years old	54.89	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2012	M	Male	Y16T74	16 to 74 years old	57.9	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2013	M	Male	Y16T74	16 to 74 years old	63.51	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2010	M	Male	Y16T74	16 to 74 years old	66.72	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2011	M	Male	Y16T74	16 to 74 years old	69.21	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2012	M	Male	Y16T74	16 to 74 years old	71.92	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2013	M	Male	Y16T74	16 to 74 years old	73.93	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2010	M	Male	Y16T74	16 to 74 years old	75.03	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2011	M	Male	Y16T74	16 to 74 years old	75.68	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2012	M	Male	Y16T74	16 to 74 years old	79.19	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2013	M	Male	Y16T74	16 to 74 years old	80.94	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2010	M	Male	Y16T74	16 to 74 years old	87.71	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2011	M	Male	Y16T74	16 to 74 years old	89.01	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2012	M	Male	Y16T74	16 to 74 years old	90.12	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2013	M	Male	Y16T74	16 to 74 years old	92.05	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	250	France	FRA	2.0	46.0	Europe and Northern America	2010	M	Male	Y16T74	16 to 74 years old	81.64	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	False
