INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	140	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	2019	2018-2019	F	Female	Y20T24	20 to 24 years old	25.8	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2019	2018-2019	F	Female	Y20T24	20 to 24 years old	2.4	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	624	Guinea-Bissau	GNB	-14.40182514	12.11760394	Sub-Saharan Africa	2019	2018-2019	F	Female	Y20T24	20 to 24 years old	8.1	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2019	2018-2019	F	Female	Y20T24	20 to 24 years old	0.3	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2020	2019-2020	F	Female	Y20T24	20 to 24 years old	0.7	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	2020	2019-2020	F	Female	Y20T24	20 to 24 years old	0.9	PT	Percent	C	Country Data	G	Global		MICS	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	1	World					2000	2000	F	Female	Y20T24	20 to 24 years old	9.3	PT	Percent	E	Estimated	G	Global	Based on 95 countries covering 78 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	1	World					2005	2005	F	Female	Y20T24	20 to 24 years old	8.3	PT	Percent	E	Estimated	G	Global	Based on 95 countries covering 78 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	1	World					2010	2010	F	Female	Y20T24	20 to 24 years old	7.2	PT	Percent	E	Estimated	G	Global	Based on 95 countries covering 78 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	1	World					2015	2015	F	Female	Y20T24	20 to 24 years old	6.2	PT	Percent	E	Estimated	G	Global	Based on 95 countries covering 78 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	1	World					2020	2020	F	Female	Y20T24	20 to 24 years old	4.8	PT	Percent	E	Estimated	G	Global	Based on 95 countries covering 78 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	15	Northern Africa				Northern Africa and Western Asia	2000	2000	F	Female	Y20T24	20 to 24 years old	5.8	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	15	Northern Africa				Northern Africa and Western Asia	2005	2005	F	Female	Y20T24	20 to 24 years old	4.8	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	15	Northern Africa				Northern Africa and Western Asia	2010	2010	F	Female	Y20T24	20 to 24 years old	4.0	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	15	Northern Africa				Northern Africa and Western Asia	2015	2015	F	Female	Y20T24	20 to 24 years old	4.2	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	15	Northern Africa				Northern Africa and Western Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	3.5	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	34	Southern Asia				Central and Southern Asia	2000	2000	F	Female	Y20T24	20 to 24 years old	25.3	PT	Percent	E	Estimated	G	Global	Based on 7 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	34	Southern Asia				Central and Southern Asia	2005	2005	F	Female	Y20T24	20 to 24 years old	21.0	PT	Percent	E	Estimated	G	Global	Based on 7 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	34	Southern Asia				Central and Southern Asia	2010	2010	F	Female	Y20T24	20 to 24 years old	16.8	PT	Percent	E	Estimated	G	Global	Based on 7 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	34	Southern Asia				Central and Southern Asia	2015	2015	F	Female	Y20T24	20 to 24 years old	11.5	PT	Percent	E	Estimated	G	Global	Based on 7 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	34	Southern Asia				Central and Southern Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	6.8	PT	Percent	E	Estimated	G	Global	Based on 7 countries covering 97 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	35	South-Eastern Asia				Eastern and South-Eastern Asia	2000	2000	F	Female	Y20T24	20 to 24 years old	5.2	PT	Percent	E	Estimated	G	Global	Based on 9 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	35	South-Eastern Asia				Eastern and South-Eastern Asia	2005	2005	F	Female	Y20T24	20 to 24 years old	4.2	PT	Percent	E	Estimated	G	Global	Based on 9 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	35	South-Eastern Asia				Eastern and South-Eastern Asia	2010	2010	F	Female	Y20T24	20 to 24 years old	3.5	PT	Percent	E	Estimated	G	Global	Based on 9 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	35	South-Eastern Asia				Eastern and South-Eastern Asia	2015	2015	F	Female	Y20T24	20 to 24 years old	2.4	PT	Percent	E	Estimated	G	Global	Based on 9 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	35	South-Eastern Asia				Eastern and South-Eastern Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	2.0	PT	Percent	E	Estimated	G	Global	Based on 9 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	62	Central and Southern Asia				Central and Southern Asia	2000	2000	F	Female	Y20T24	20 to 24 years old	24.4	PT	Percent	E	Estimated	G	Global	Based on 11 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	62	Central and Southern Asia				Central and Southern Asia	2005	2005	F	Female	Y20T24	20 to 24 years old	20.2	PT	Percent	E	Estimated	G	Global	Based on 11 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	62	Central and Southern Asia				Central and Southern Asia	2010	2010	F	Female	Y20T24	20 to 24 years old	16.1	PT	Percent	E	Estimated	G	Global	Based on 11 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	62	Central and Southern Asia				Central and Southern Asia	2015	2015	F	Female	Y20T24	20 to 24 years old	11.1	PT	Percent	E	Estimated	G	Global	Based on 11 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	62	Central and Southern Asia				Central and Southern Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	6.6	PT	Percent	E	Estimated	G	Global	Based on 11 countries covering 95 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	143	Central Asia				Central and Southern Asia	2000	2000	F	Female	Y20T24	20 to 24 years old	0.2	PT	Percent	E	Estimated	G	Global	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	143	Central Asia				Central and Southern Asia	2005	2005	F	Female	Y20T24	20 to 24 years old	0.3	PT	Percent	E	Estimated	G	Global	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	143	Central Asia				Central and Southern Asia	2010	2010	F	Female	Y20T24	20 to 24 years old	0.4	PT	Percent	E	Estimated	G	Global	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	143	Central Asia				Central and Southern Asia	2015	2015	F	Female	Y20T24	20 to 24 years old	0.4	PT	Percent	E	Estimated	G	Global	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	143	Central Asia				Central and Southern Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	0.2	PT	Percent	E	Estimated	G	Global	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	145	Western Asia				Northern Africa and Western Asia	2000	2000	F	Female	Y20T24	20 to 24 years old	6.0	PT	Percent	E	Estimated	G	Global	Based on 8 countries covering 60 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	145	Western Asia				Northern Africa and Western Asia	2005	2005	F	Female	Y20T24	20 to 24 years old	6.1	PT	Percent	E	Estimated	G	Global	Based on 8 countries covering 60 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	145	Western Asia				Northern Africa and Western Asia	2010	2010	F	Female	Y20T24	20 to 24 years old	5.5	PT	Percent	E	Estimated	G	Global	Based on 8 countries covering 60 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	145	Western Asia				Northern Africa and Western Asia	2015	2015	F	Female	Y20T24	20 to 24 years old	4.8	PT	Percent	E	Estimated	G	Global	Based on 8 countries covering 60 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	145	Western Asia				Northern Africa and Western Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	4.1	PT	Percent	E	Estimated	G	Global	Based on 8 countries covering 60 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	199	Least Developed Countries (LDCs)					2000	2000	F	Female	Y20T24	20 to 24 years old	19.3	PT	Percent	E	Estimated	G	Global	Based on 36 countries covering 91 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	199	Least Developed Countries (LDCs)					2005	2005	F	Female	Y20T24	20 to 24 years old	16.6	PT	Percent	E	Estimated	G	Global	Based on 36 countries covering 91 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	199	Least Developed Countries (LDCs)					2010	2010	F	Female	Y20T24	20 to 24 years old	16.3	PT	Percent	E	Estimated	G	Global	Based on 36 countries covering 91 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	199	Least Developed Countries (LDCs)					2015	2015	F	Female	Y20T24	20 to 24 years old	13.3	PT	Percent	E	Estimated	G	Global	Based on 36 countries covering 91 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	199	Least Developed Countries (LDCs)					2020	2020	F	Female	Y20T24	20 to 24 years old	10.8	PT	Percent	E	Estimated	G	Global	Based on 36 countries covering 91 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	202	Sub-Saharan Africa				Sub-Saharan Africa	2000	2000	F	Female	Y20T24	20 to 24 years old	14.6	PT	Percent	E	Estimated	G	Global	Based on 34 countries covering 93 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	202	Sub-Saharan Africa				Sub-Saharan Africa	2005	2005	F	Female	Y20T24	20 to 24 years old	12.0	PT	Percent	E	Estimated	G	Global	Based on 34 countries covering 93 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	202	Sub-Saharan Africa				Sub-Saharan Africa	2010	2010	F	Female	Y20T24	20 to 24 years old	13.8	PT	Percent	E	Estimated	G	Global	Based on 34 countries covering 93 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	202	Sub-Saharan Africa				Sub-Saharan Africa	2015	2015	F	Female	Y20T24	20 to 24 years old	12.6	PT	Percent	E	Estimated	G	Global	Based on 34 countries covering 93 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	202	Sub-Saharan Africa				Sub-Saharan Africa	2020	2020	F	Female	Y20T24	20 to 24 years old	10.7	PT	Percent	E	Estimated	G	Global	Based on 34 countries covering 93 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	419	Latin America and the Caribbean				Latin America and the Caribbean	2000	2000	F	Female	Y20T24	20 to 24 years old	4.2	PT	Percent	E	Estimated	G	Global	Based on 15 countries covering 50 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	419	Latin America and the Caribbean				Latin America and the Caribbean	2005	2005	F	Female	Y20T24	20 to 24 years old	4.5	PT	Percent	E	Estimated	G	Global	Based on 15 countries covering 50 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	419	Latin America and the Caribbean				Latin America and the Caribbean	2010	2010	F	Female	Y20T24	20 to 24 years old	4.5	PT	Percent	E	Estimated	G	Global	Based on 15 countries covering 50 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	419	Latin America and the Caribbean				Latin America and the Caribbean	2015	2015	F	Female	Y20T24	20 to 24 years old	5.1	PT	Percent	E	Estimated	G	Global	Based on 15 countries covering 50 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	419	Latin America and the Caribbean				Latin America and the Caribbean	2020	2020	F	Female	Y20T24	20 to 24 years old	5.0	PT	Percent	E	Estimated	G	Global	Based on 15 countries covering 50 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
