INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2006	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.04	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.07	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.09	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.04	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.04	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.0	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.08	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.09	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	422	Lebanon	LBN	35.83333333	33.83333333	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.16	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1970	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.44	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:09	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1971	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.5	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:09	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1973	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.72	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1974	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.7	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1975	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.65	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1977	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.85	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1978	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.94	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1979	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.85	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:10	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1981	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.95	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1982	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.97	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1983	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.93	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1984	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	0.91	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1985	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.0	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1986	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.06	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1987	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.36	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1988	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.57	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1989	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.59	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1990	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.44	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1991	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.51	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1992	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.26	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1993	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.33	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1994	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.31	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1995	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.34	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:12	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1996	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.3	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	1999	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.86	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2001	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.81	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2002	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.43	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2003	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.63	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.35	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2006	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.26	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:14	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2012	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.49	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2013	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.44	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.43	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2015	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.5	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:15	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	True
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	426	Lesotho	LSO	28.5	-29.5	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.7	RO	Ratio	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:13	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	428	Latvia	LVA	25.0	57.0	Europe and Northern America	1981	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.37	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	428	Latvia	LVA	25.0	57.0	Europe and Northern America	1982	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.37	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	428	Latvia	LVA	25.0	57.0	Europe and Northern America	1983	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.38	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
II.5	I856d2383	Gender parity index of the gross enrolment ratios in primary, secondary and tertiary education	Sbc8f1af8	Gender parity index of the gross enrolment ratios in tertiary education (retired)	428	Latvia	LVA	25.0	57.0	Europe and Northern America	1984	_T	Both sexes or no breakdown by sex	AGG_5T8	Short-cycle tertiary (ISCED 5) or higher	1.45	RO	Ratio	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:37:11	2017	4100				SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	False
