INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2007	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	65.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	152	Chile	CHL	-71.0	-30.0	Latin America and the Caribbean	2004	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	79.15	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2015	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	31.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2014	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	9.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2013	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	90.32	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2012	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	84.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2011	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	9.52	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2010	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	16.95	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2009	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	57.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2008	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	40.16	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2007	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	5.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2006	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	11.6	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2005	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	29.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2004	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.5	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2007	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.99	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	1973	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	90.45	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2015	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	4.83	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2014	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	10.36	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2012	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	12.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2011	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	43.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2010	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	53.34	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2009	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	54.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2008	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	55.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	192	Cuba	CUB	-80.0	21.5	Latin America and the Caribbean	2012	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	56.48	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	192	Cuba	CUB	-80.0	21.5	Latin America and the Caribbean	2002	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	57.18	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	212	Dominica	DMA	-61.33333333	15.41666666	Latin America and the Caribbean	2001	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	58.63	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2011	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	1.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2015	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2014	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2013	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2012	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2010	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	2007	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	214	Dominican Republic	DOM	-70.66666666	19.0	Latin America and the Caribbean	1970	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	1982	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	67.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2015	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	67.1	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2014	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	65.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2013	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	65.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2010	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	64.77	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2009	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	63.39	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2008	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	55.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2013	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	16.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2012	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	14.5	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2011	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	13.64	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2010	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	11.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2009	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	12.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2008	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	11.73	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2007	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	12.25	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2006	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	21.24	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2014	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	34.24	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2013	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	33.26	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2012	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	33.3	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2006	F	Female	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	3.7	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	F__Y_GE25__AGG_1T8	Female, 25 years old and over, primary (isced 1) or higher	False
