INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR
46	46	Share of female police officers	75	Share of female police officers	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2014	F	Female	5.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2012	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2013	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2013	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2004	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2005	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2006	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2007	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2008	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2009	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2010	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2011	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2012	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2013	F	Female	20.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2014	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2015	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2016	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2017	F	Female	21.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2005	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2006	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2007	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2008	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2009	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2010	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2011	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2012	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2013	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2014	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2016	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2017	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2004	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2005	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2006	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2007	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2008	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2009	F	Female	4.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2010	F	Female	5.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2011	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2012	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2013	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2014	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2015	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2016	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2017	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2006	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2007	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2008	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2009	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2010	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2011	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2012	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2013	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2015	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2009	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2010	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2011	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2012	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2013	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2014	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2015	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2016	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2017	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2009	F	Female	22.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2010	F	Female	22.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2011	F	Female	23.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2012	F	Female	24.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2013	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2014	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2015	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2016	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2017	F	Female	25.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2004	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2005	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2006	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2007	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2008	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2009	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2010	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2011	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2012	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2013	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2014	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2015	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2006	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2007	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2008	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2009	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2010	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2011	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2012	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2013	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2014	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2015	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2016	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2017	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2014	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2015	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2016	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	2017	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2012	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2014	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2009	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2010	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2011	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2012	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2013	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2014	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2006	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2007	F	Female	7.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2008	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2009	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2010	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2011	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2012	F	Female	10.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2013	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2015	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2013	F	Female	34.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2014	F	Female	35.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2015	F	Female	35.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2016	F	Female	35.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2017	F	Female	35.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2004	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2005	F	Female	11.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2006	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2007	F	Female	12.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2008	F	Female	13.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2009	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2010	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2011	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2012	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2013	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2014	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2015	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2016	F	Female	17.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2017	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2013	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2014	F	Female	18.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2015	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2016	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2017	F	Female	19.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2005	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2006	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2007	F	Female	6.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2008	F	Female	8.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2009	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2014	F	Female	9.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2004	F	Female	14.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2005	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2006	F	Female	15.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2007	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
46	46	Share of female police officers	75	Share of female police officers	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2008	F	Female	16.0	PT	Percent	C	Country Data	G	Global	2019
