INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	DISABILITY_STATUS	DISABILITY_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	23.6	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	26.8	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	33.2	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	35.0	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	32.2	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	31.0	PT	Percent	C	Country Data	G	Global	Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2018	M	Male	_X	Not Available or not specified	PD	Persons with disability	3.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2018	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	4.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2018	F	Female	_X	Not Available or not specified	PD	Persons with disability	6.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2019	M	Male	_X	Not Available or not specified	PD	Persons with disability	27.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2019	F	Female	_X	Not Available or not specified	PD	Persons with disability	43.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2019	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	29.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	22.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	PD	Persons with disability	19.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	PD	Persons with disability	24.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2016	F	Female	_X	Not Available or not specified	PD	Persons with disability	13.2	PT	Percent	C	Country Data	G	Global	Unreliable | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2016	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	7.5	PT	Percent	C	Country Data	G	Global	Unreliable | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2017	F	Female	_X	Not Available or not specified	PD	Persons with disability	9.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2017	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	9.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2017	M	Male	_X	Not Available or not specified	PD	Persons with disability	8.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	44.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	11.7	PT	Percent	C	Country Data	G	Global	Data reference period: Second quarter | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Type of difficulties: Impairments | Level of difficulties: Cannot do at all at least one activity | Minimum duration of disability: At least 12 months	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	PD	Persons with disability	45.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2015	M	Male	_X	Not Available or not specified	PD	Persons with disability	12.7	PT	Percent	C	Country Data	G	Global	Data reference period: Second quarter | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Type of difficulties: Impairments | Level of difficulties: Cannot do at all at least one activity | Minimum duration of disability: At least 12 months	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	PD	Persons with disability	43.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2015	F	Female	_X	Not Available or not specified	PD	Persons with disability	10.8	PT	Percent	C	Country Data	G	Global	Data reference period: Second quarter | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Type of difficulties: Impairments | Level of difficulties: Cannot do at all at least one activity | Minimum duration of disability: At least 12 months	ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	1.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	PC - Population Census	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2014	M	Male	_X	Not Available or not specified	PD	Persons with disability	0.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	OE - Official estimates	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2014	F	Female	_X	Not Available or not specified	PD	Persons with disability	1.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	OE - Official estimates	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PD	Female, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	14.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	OE - Official estimates	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	14.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	15.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	13.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	PC - Census of Population and Housing	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	13.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	12.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	10.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	10.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	9.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	8.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2019	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PD	Persons with disability	7.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PD	Both sexes or no breakdown by sex, not available or not specified, persons with disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2009	M	Male	_X	Not Available or not specified	PD	Persons with disability	15.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	OE - Official estimates	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2010	M	Male	_X	Not Available or not specified	PD	Persons with disability	15.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2011	M	Male	_X	Not Available or not specified	PD	Persons with disability	15.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	LFS - Labour force survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PD	Male, not available or not specified, persons with disability	False
