INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1995	_T	Both sexes or no breakdown by sex	56.34	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1996	_T	Both sexes or no breakdown by sex	56.53	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1999	_T	Both sexes or no breakdown by sex	52.86	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2000	_T	Both sexes or no breakdown by sex	52.88	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2003	_T	Both sexes or no breakdown by sex	54.37	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	56.64	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	57.56	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1997	_T	Both sexes or no breakdown by sex	55.69	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1998	_T	Both sexes or no breakdown by sex	50.86	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	53.38	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2002	_T	Both sexes or no breakdown by sex	54.04	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	57.78	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised: Data reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1990	_T	Both sexes or no breakdown by sex	47.83	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: These results will be revised once the updated weights issued from the latest Census will be released:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1991	_T	Both sexes or no breakdown by sex	48.64	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: These results will be revised once the updated weights issued from the latest Census will be released:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	1992	_T	Both sexes or no breakdown by sex	56.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Remarks: These results will be revised once the updated weights issued from the latest Census will be released:	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	57.92	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	59.57	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	60.75	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	61.55	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	62.94	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	64.04	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	66.07	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	67.49	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	68.12	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	68.59	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	620	Portugal	PRT	-8.0	39.5	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	68.86	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	True
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2011	M	Male	44.1	PT	Percent	C	Country Data	G	Global	Data reference period: April	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2010	M	Male	44.53	PT	Percent	C	Country Data	G	Global	Data reference period: June	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2012	M	Male	44.61	PT	Percent	C	Country Data	G	Global		2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2013	M	Male	44.9	PT	Percent	C	Country Data	G	Global		2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2014	M	Male	42.43	PT	Percent	C	Country Data	G	Global		2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2015	M	Male	37.55	PT	Percent	C	Country Data	G	Global		2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2016	M	Male	40.58	PT	Percent	C	Country Data	G	Global		2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2017	M	Male	42.69	PT	Percent	C	Country Data	G	Global		2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	True
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2010	F	Female	63.18	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2015	F	Female	58.44	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2011	F	Female	63.55	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2012	F	Female	64.02	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2013	F	Female	62.27	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2014	F	Female	60.95	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2016	F	Female	57.62	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2017	F	Female	59.5	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulationData reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	F	Female	True
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	53.83	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	53.73	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	54.27	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	53.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised: Data reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	51.63	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	48.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	49.16	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	51.02	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processingData reference period: Second quarter	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	_T	Both sexes or no breakdown by sex	True
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	1997	M	Male	26.29	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	1998	M	Male	26.79	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	1999	M	Male	26.46	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2000	M	Male	26.6	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2001	M	Male	27.98	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2002	M	Male	30.29	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2003	M	Male	30.51	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2004	M	Male	32.42	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2005	M	Male	33.18	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2006	M	Male	34.85	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
I.8	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	642	Romania	ROU	25.0	46.0	Europe and Northern America	2007	M	Male	34.7	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	1400		EMP_TEMP_SEX_ECO_NB_A		SEX	M	Male	False
