INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR	isLatestValue
47	47	Share of female judges	76	Share of female judges	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2012	F	Female	29	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2013	F	Female	32	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2015	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2004	F	Female	73	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2005	F	Female	73	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2006	F	Female	72	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2007	F	Female	72	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2008	F	Female	72	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2009	F	Female	76	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2010	F	Female	78	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2011	F	Female	78	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2012	F	Female	78	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2013	F	Female	79	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2014	F	Female	79	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2015	F	Female	79	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2016	F	Female	80	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2017	F	Female	80	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	2011	F	Female	38	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	2012	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	2013	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	2014	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	2015	F	Female	28	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2004	F	Female	53	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2005	F	Female	54	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2006	F	Female	54	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2007	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2008	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2009	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2010	F	Female	57	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2011	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2012	F	Female	61	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2013	F	Female	60	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2014	F	Female	60	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2015	F	Female	61	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2016	F	Female	62	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2017	F	Female	62	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2017	F	Female	67	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2008	F	Female	38	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2009	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2010	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2011	F	Female	44	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2012	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2013	F	Female	46	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2014	F	Female	48	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2015	F	Female	48	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2016	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2017	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2015	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2004	F	Female	11	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2005	F	Female	12	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2006	F	Female	18	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2007	F	Female	22	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2008	F	Female	21	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2009	F	Female	29	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2010	F	Female	28	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2011	F	Female	30	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2012	F	Female	33	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2013	F	Female	36	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2014	F	Female	39	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2015	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2007	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2008	F	Female	44	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2009	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2010	F	Female	54	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2011	F	Female	54	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2012	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2013	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2014	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2015	F	Female	61	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2010	F	Female	33	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2011	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2012	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2013	F	Female	39	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2014	F	Female	37	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2015	F	Female	37	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2016	F	Female	37	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2017	F	Female	32	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	492	Monaco	MCO	7.424214814	43.73532918	Europe and Northern America	2009	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	492	Monaco	MCO	7.424214814	43.73532918	Europe and Northern America	2013	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	492	Monaco	MCO	7.424214814	43.73532918	Europe and Northern America	2015	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2010	F	Female	67	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2011	F	Female	69	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2012	F	Female	60	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2013	F	Female	67	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2014	F	Female	67	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2015	F	Female	66	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2016	F	Female	65	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2017	F	Female	65	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2009	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2010	F	Female	55	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2011	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2012	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2013	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2014	F	Female	57	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2015	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2016	F	Female	42	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2017	F	Female	60	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2015	F	Female	27	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2016	F	Female	27	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2017	F	Female	27	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2006	F	Female	48	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2007	F	Female	49	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2008	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2009	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2010	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2011	F	Female	53	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2012	F	Female	54	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2013	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2014	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2015	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2011	F	Female	28	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2005	F	Female	63	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2006	F	Female	56	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2007	F	Female	62	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2008	F	Female	73	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2009	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2010	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2013	F	Female	20	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2017	F	Female	58	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2007	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2008	F	Female	33	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2009	F	Female	33	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2010	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2011	F	Female	36	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2012	F	Female	37	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2013	F	Female	36	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2014	F	Female	38	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2007	F	Female	51	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2008	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2009	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2010	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2011	F	Female	48	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2012	F	Female	50	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2013	F	Female	52	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2014	F	Female	53	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2015	F	Female	54	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2016	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2017	F	Female	59	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2010	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2011	F	Female	35	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2012	F	Female	42	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2013	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2014	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2015	F	Female	45	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2017	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	True
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2006	F	Female	28	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2007	F	Female	31	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2008	F	Female	33	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2009	F	Female	33	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2011	F	Female	37	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2014	F	Female	42	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2015	F	Female	43	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2016	F	Female	47	PT	Percent	C	Country Data	G	Global	2019	False
47	47	Share of female judges	76	Share of female judges	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2017	F	Female	48	PT	Percent	C	Country Data	G	Global	2019	True
