INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2010	F	Female	Y15T24	15 to 24 years old	69.98	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	450	Madagascar	MDG	47.0	-20.0	Sub-Saharan Africa	2012	F	Female	Y15T24	15 to 24 years old	75.3	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	450	Madagascar	MDG	47.0	-20.0	Sub-Saharan Africa	2000	F	Female	Y15T24	15 to 24 years old	68.19	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	450	Madagascar	MDG	47.0	-20.0	Sub-Saharan Africa	2009	F	Female	Y15T24	15 to 24 years old	63.97	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2016	F	Female	Y15T24	15 to 24 years old	99.87	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2011	F	Female	Y15T24	15 to 24 years old	99.69	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2006	F	Female	Y15T24	15 to 24 years old	99.7	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2001	F	Female	Y15T24	15 to 24 years old	99.81	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1981	F	Female	Y15T24	15 to 24 years old	94.21	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2011	F	Female	Y15T24	15 to 24 years old	99.87	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2001	F	Female	Y15T24	15 to 24 years old	99.74	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	1989	F	Female	Y15T24	15 to 24 years old	99.71	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	434	Libya	LBY	17.0	25.0	Northern Africa and Western Asia	1984	F	Female	Y15T24	15 to 24 years old	80.31	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	430	Liberia	LBR	-9.5	6.5	Sub-Saharan Africa	1984	F	Female	Y15T24	15 to 24 years old	33.72	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	430	Liberia	LBR	-9.5	6.5	Sub-Saharan Africa	2007	F	Female	Y15T24	15 to 24 years old	37.17	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2011	F	Female	Y15T24	15 to 24 years old	99.87	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	2000	F	Female	Y15T24	15 to 24 years old	99.78	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	428	Latvia	LVA	25.0	57.0	Europe and Northern America	1989	F	Female	Y15T24	15 to 24 years old	99.82	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	384	Côte d'Ivoire	CIV	-5.0	8.0	Sub-Saharan Africa	1988	F	Female	Y15T24	15 to 24 years old	37.85	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	384	Côte d'Ivoire	CIV	-5.0	8.0	Sub-Saharan Africa	2014	F	Female	Y15T24	15 to 24 years old	47.04	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	384	Côte d'Ivoire	CIV	-5.0	8.0	Sub-Saharan Africa	2000	F	Female	Y15T24	15 to 24 years old	52.13	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	384	Côte d'Ivoire	CIV	-5.0	8.0	Sub-Saharan Africa	1998	F	Female	Y15T24	15 to 24 years old	39.85	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	384	Côte d'Ivoire	CIV	-5.0	8.0	Sub-Saharan Africa	2012	F	Female	Y15T24	15 to 24 years old	38.75	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2011	F	Female	Y15T24	15 to 24 years old	99.87	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	2001	F	Female	Y15T24	15 to 24 years old	99.82	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	380	Italy	ITA	12.83333333	42.83333333	Europe and Northern America	1981	F	Female	Y15T24	15 to 24 years old	99.59	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	376	Israel	ISR	35.13	31.47	Northern Africa and Western Asia	1983	F	Female	Y15T24	15 to 24 years old	98.05	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	368	Iraq	IRQ	44.0	33.0	Northern Africa and Western Asia	2013	F	Female	Y15T24	15 to 24 years old	48.64	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	368	Iraq	IRQ	44.0	33.0	Northern Africa and Western Asia	2000	F	Female	Y15T24	15 to 24 years old	80.49	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2014	F	Female	Y15T24	15 to 24 years old	97.68	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2013	F	Female	Y15T24	15 to 24 years old	97.44	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2012	F	Female	Y15T24	15 to 24 years old	97.66	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2008	F	Female	Y15T24	15 to 24 years old	97.47	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2006	F	Female	Y15T24	15 to 24 years old	96.13	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2005	F	Female	Y15T24	15 to 24 years old	96.74	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1996	F	Female	Y15T24	15 to 24 years old	90.56	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1991	F	Female	Y15T24	15 to 24 years old	81.2	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1986	F	Female	Y15T24	15 to 24 years old	65.59	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1976	F	Female	Y15T24	15 to 24 years old	42.33	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	408	Democratic People's Republic of Korea	PRK	127.0	40.0	Eastern and South-Eastern Asia	2008	F	Female	Y15T24	15 to 24 years old	100.0	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	404	Kenya	KEN	38.0	1.0	Sub-Saharan Africa	2000	F	Female	Y15T24	15 to 24 years old	91.94	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	404	Kenya	KEN	38.0	1.0	Sub-Saharan Africa	2014	F	Female	Y15T24	15 to 24 years old	86.14	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	404	Kenya	KEN	38.0	1.0	Sub-Saharan Africa	2007	F	Female	Y15T24	15 to 24 years old	81.63	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	JOR	36.0	31.0	Northern Africa and Western Asia	2012	F	Female	Y15T24	15 to 24 years old	99.2	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	JOR	36.0	31.0	Northern Africa and Western Asia	2011	F	Female	Y15T24	15 to 24 years old	99.25	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	JOR	36.0	31.0	Northern Africa and Western Asia	2010	F	Female	Y15T24	15 to 24 years old	98.77	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	JOR	36.0	31.0	Northern Africa and Western Asia	2007	F	Female	Y15T24	15 to 24 years old	98.95	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	JOR	36.0	31.0	Northern Africa and Western Asia	2005	F	Female	Y15T24	15 to 24 years old	99.02	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	JOR	36.0	31.0	Northern Africa and Western Asia	2003	F	Female	Y15T24	15 to 24 years old	98.91	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	400	Jordan	JOR	36.0	31.0	Northern Africa and Western Asia	1979	F	Female	Y15T24	15 to 24 years old	84.83	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2009	F	Female	Y15T24	15 to 24 years old	99.87	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	1999	F	Female	Y15T24	15 to 24 years old	99.87	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:13	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
