INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; The first eight weeks paid by employer, the second eight weeks funded by the Government up to a ceiling. For the third and subsequent births, the full 16 weeks will be funded by the Government up to a ceiling.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	70 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a child-care benefit of 90% of the insured's average earnings in the last year before the parental leave period is paid for up to 260 days, starting after the maternity benefit ceases.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	2017	14	Less than 66.6%	C	Country Data	G	Global	25 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	2017	14	Less than 66.6%	C	Country Data	G	Global	50 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2017	14	Less than 66.6%	C	Country Data	G	Global	38-60%.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; Women who are not eligible for the social insurance benefit receive a non-contributory benefit of 100% of the Indicador Público de Renta de Efectos Múltiples (Index of Wages with Multiple Effects – IPREM), paid for 42 days.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	86%, 100%.; No statutory social security maternity benefits are provided. Plantations have their own dispensaries and maternity wards and must provide medical care for their employees. The Maternity Benefits Ordinance Act and the Shops and Offices Employees Act require employers to provide maternity leave. The duration of maternity leave is six weeks for the third and each subsequent child. The amount of maternity leave benefit is six-sevenths of previous earnings for employees covered by the Maternity Benefits Ordinance Act; 100% for those covered by the Shops and Offices Employees Act.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2017	35	Other	C	Country Data	G	Global	Sweden: 77.6%, Flat rate.; Level of benefit: 480 calendar days paid parental leave: 80% for 390 days; flat rate for remaining 90 days.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	80 Percent.; Some cantons provide longer leave. In the Canton of Geneva paid leave is 16 weeks. Employees of the Swiss Confederation are entitled to 98 days (or 14 weeks) if the woman has completed a year of service. ; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; 120 days for the first birth, 90 days for the second and 75 days for the third birth. Job-protected leave without pay may be requested for up to one year for each child for child care for up to three children.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2017	35	Other	C	Country Data	G	Global	Thailand: 100%, 50%; 100% for the first 45 days (employer); 50% for the last 45 days (social insurance). The benefit is paid for up to two births. Under the Labour Protection Act, an employer is required to pay an employee for up to 45 days of maternity leave. A new voluntary social security system for informal sector workers was initiated in 2011. In addition, a childbirth grant is paid to formal sector workers; the benefit is a lump sum of THB 13,000 for each birth.; Up to a ceiling.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2017	35	Other	C	Country Data	G	Global	Trinidad and Tobago: 100%, 50%; The Maternity Protection Act entitles an employee to 100% pay for one month and 50% for two months from the employer; the social insurance system pays a sum dependenting on earnings. When the sum of the amount paid under the Maternity Protection Act and social insurance is less than full pay, the employer shall pay the difference to the employee.; In addition, a maternity grant is paid as a lump sum.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	67 Percent.; 66.7% of the average daily wage of the insured is paid for 30 days; can be extended 15 days for complications emerging from childbirth or pregnancy.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	66.7 Percent.; In addition, a lump sum nursing grant is paid for each live birth.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a birth grant is paid as a lump sum, which consists of 130% of the basic amount for the first two children, 250% for the third child and 500% for the fourth and subsequent children. The basic amount is TMT 242 per month (January 2017). The child-care allowance is another additional benefit; it is paid monthly for children up to age 3, and the allowance is equal to 65% of the basic amount.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a non-contributory child-care benefit is paid monthly to employed women for child-care leave until the child is age 3, regardless of whether the woman is insured.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2017	35	Other	C	Country Data	G	Global	United Arab Emirates: 100%, 50%; 100% after one continuous year of employment, 50% for employment less than one year.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2017	15	At least 66.6%	C	Country Data	G	Global	90 Percent.; The employer administers the payment. Employers in medium and large companies can be reimbursed for 92% of the costs by the State (general revenues). Small employers can claim back 100% through reductions of national insurance contributions paid by employers to the Government’s tax authorities. Statutory maternity leave is paid for a continuous period of up to 39 weeks, and 13 weeks of unpaid leave; 90% for the first six weeks and 90% or a flat rate for the remaining weeks (whichever is lower). First-time mothers also receive a maternity grant which consists of a lump sum of £500.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2017	14	Less than 66.6%	C	Country Data	G	Global	0 Percent.; There is no national programme. Private-sector workers in California and Rhode Island (and in some cities) and public-and private-sector workers in New Jersey are covered for family leave insurance. Under the Family and Medical Leave Act of 1993, eligible employees of covered employers may take unpaid, job-protected leave, including continuation of group health insurance coverage, for specified family and medical reasons. Covered employers include all public state, local, and federal agencies, including local education agencies, and most private-sector employers with 50 or more employees.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; 200% of the monthly minimum wage is paid to working mothers caring for children younger than age 2.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2017	14	Less than 66.6%	C	Country Data	G	Global	66 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	862	Venezuela (Bolivarian Republic of)	VEN	-66.15642084	7.121324748	Latin America and the Caribbean	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.; In addition, a birth grant is paid, which consists of a lump sum of two times the minimum wage for civil servants for each child born or for each adopted child younger than four months (rising to six months on 1 January 2016). When only the father is covered by social insurance, he is entitled to a lump-sum allowance of two times the monthly minimum wage for civil servants for each child in the month of the birth.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2017	15	At least 66.6%	C	Country Data	G	Global	100 Percent.	2021	9500							True
