INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	AGE	AGE_DESC	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2002	2002	Y15T49	15 to 49 years old	F	Female	70.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2003	2003	Y15T49	15 to 49 years old	F	Female	71.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2004	2004	Y15T49	15 to 49 years old	F	Female	72.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2005	2005	Y15T49	15 to 49 years old	F	Female	72.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2006	2006	Y15T49	15 to 49 years old	F	Female	72.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2007	2007	Y15T49	15 to 49 years old	F	Female	73.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2008	2008	Y15T49	15 to 49 years old	F	Female	73.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2009	2009	Y15T49	15 to 49 years old	F	Female	73.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2010	2010	Y15T49	15 to 49 years old	F	Female	74.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2011	2011	Y15T49	15 to 49 years old	F	Female	74.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2012	2012	Y15T49	15 to 49 years old	F	Female	75.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2013	2013	Y15T49	15 to 49 years old	F	Female	75.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2014	2014	Y15T49	15 to 49 years old	F	Female	75.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2015	2015	Y15T49	15 to 49 years old	F	Female	75.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2016	2016	Y15T49	15 to 49 years old	F	Female	75.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2017	2017	Y15T49	15 to 49 years old	F	Female	75.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2018	2018	Y15T49	15 to 49 years old	F	Female	75.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2019	2019	Y15T49	15 to 49 years old	F	Female	75.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2020	2020	Y15T49	15 to 49 years old	F	Female	76.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	35	South-Eastern Asia				Eastern and South-Eastern Asia	2021	2021	Y15T49	15 to 49 years old	F	Female	76.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	52	Barbados	BRB	-59.5346489	13.13648273	Latin America and the Caribbean	2012	2012	Y15T49	15 to 49 years old	F	Female	69.9	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Barbados 2012 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2000	2000	Y15T49	15 to 49 years old	F	Female	84.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2001	2001	Y15T49	15 to 49 years old	F	Female	84.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2002	2002	Y15T49	15 to 49 years old	F	Female	84.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2003	2003	Y15T49	15 to 49 years old	F	Female	84.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2004	2004	Y15T49	15 to 49 years old	F	Female	84.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2005	2005	Y15T49	15 to 49 years old	F	Female	84.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2006	2006	Y15T49	15 to 49 years old	F	Female	84.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2007	2007	Y15T49	15 to 49 years old	F	Female	84.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2008	2008	Y15T49	15 to 49 years old	F	Female	83.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2009	2009	Y15T49	15 to 49 years old	F	Female	84.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2010	2010	Y15T49	15 to 49 years old	F	Female	84.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2011	2011	Y15T49	15 to 49 years old	F	Female	84.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2012	2012	Y15T49	15 to 49 years old	F	Female	85.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2013	2013	Y15T49	15 to 49 years old	F	Female	85.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2014	2014	Y15T49	15 to 49 years old	F	Female	85.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2015	2015	Y15T49	15 to 49 years old	F	Female	85.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2016	2016	Y15T49	15 to 49 years old	F	Female	85.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2017	2017	Y15T49	15 to 49 years old	F	Female	85.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2018	2018	Y15T49	15 to 49 years old	F	Female	85.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2019	2019	Y15T49	15 to 49 years old	F	Female	85.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2020	2020	Y15T49	15 to 49 years old	F	Female	85.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	53	Australia and New Zealand				Australia and New Zealand	2021	2021	Y15T49	15 to 49 years old	F	Female	85.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2000	2000	Y15T49	15 to 49 years old	F	Female	64.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2001	2001	Y15T49	15 to 49 years old	F	Female	65.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2002	2002	Y15T49	15 to 49 years old	F	Female	65.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2003	2003	Y15T49	15 to 49 years old	F	Female	66.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2004	2004	Y15T49	15 to 49 years old	F	Female	67.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2005	2005	Y15T49	15 to 49 years old	F	Female	67.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2006	2006	Y15T49	15 to 49 years old	F	Female	67.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	62	Central and Southern Asia				Central and Southern Asia	2007	2007	Y15T49	15 to 49 years old	F	Female	67.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
