INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2020	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2020	100.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2020	100.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2020	63.63636	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2018	63.63636	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2020	63.63636	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	513	Europe and Northern America				Europe and Northern America	2020	79.71429	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2020	72.72727	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	543	Oceania (exc. Australia and New Zealand)				Oceania, exc. Australia and New Zealand	2020	60.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2018	58.33333	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2020	58.33333	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2018	50.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2020	50.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2018	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2020	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2018	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2020	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2020	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2020	100.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2020	100.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2020	81.81818	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2018	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2020	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2018	60.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2020	60.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2018	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2020	90.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2020	72.72727	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	722	Small island developing States (SIDS)					2020	54.45076	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2018	100.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2020	100.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2020	27.27273	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2020	54.14141	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2018	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2020	80.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2020	60.55556	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2020	50.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2018	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						False
QV.1	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2020	70.0	PT	Percent	G	Global monitoring data	G	Global	Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women’s Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.	2021	10900	SG_LGL_GENEQLFP						True
