INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	x	y	SDG_REGION	VALUE_CATEGORY	VALUE_CATEGORY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	COMMENT_OBS	SOURCE_YEAR
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	51	Armenia	ARM	44.93839317	40.29499741	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Maternity leave is enjoyable as 100% of the normal wage.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent		2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100 per cent. Source: The employer shall pay employees temporary disability allowances maternity allowances and allowances for women (men) adopting newborns out of its won funds.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100%. Source: Social security.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	15	At least 66.6%	100.0	PT	Percent		2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100 per cent of the wage. Source: State social insurance scheme. Contributions to the social insurance scheme shall be paid by employers as well as by insured workers themselves.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: The amount of maternity benefits is 100% of the normal salary. Source: Social Security System (Social Insurance Organization) which is financed by different sources; monthly contributions paid by the employer additional amounts and interests due for delay the amounts paid by the Government Pension and Retirement Fund in respect of contributions by the insured and interest thereon the loans which are annually paid to the Fund by the Treasury of the State fees paid by the employer or the insured subsidies donations and bequests which the Board of Directors decides to accept and profits derived from the investment of the Fund and other income resulting from its activities.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent		2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100% of the normal salary. Source: The employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100%. The insured female shall be entitled to an allowance during her maternity leave equivalent to her last wage subject to deduction at the beginning of her maternity leave. Source: Social Security System which is financed by different sources: A. Monthly contributions apportioned by the employer at a rate of 0.25% of insureds' wages. B. Interests fines and additional sums shall be entailed in case of noncompliance with the provisions of this insurance. C. The proceeds of investment of the above mentioned resources.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: The amount of maternity leave benefits correspond to the 100%. Source: The employer shall give the normal salary during maternity leave.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Under the Labour Code the amount is 100% of normal wage. The amount of maternity benefits provided within the Social Security Act shall be two thirds of the average daily earnings. Source: The employer. (Cash benefits are also provided by the Social Security Act. The Social Security Act provides that cash benefits will be paid by the National Social Security Fund. It is unclear how these benefit entitlements interact.)	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent		2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100 per cent.  Source: Employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100% of wages. Source: Employer's liability.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100 per cent of the worker’s wages if she has completed one continuous year of service or 50 per cent of the worker’s wages if she has not. Source: Employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	15	At least 66.6%	66.6	PT	Percent	Amount: 66.6 per cent. Source: Social Security.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100 per cent. Source: Employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	96	Brunei Darussalam	BRN	114.6288563	4.49736984	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Every female employee is entitled to receive her gross rate of pay during maternity leave. Source: The employer shall pay benefits to the employee during maternity leave.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: The worker/labourer is entitled to her wages in full. Source: The benefit is to be paid by the employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Under the Labour Law a woman is entitled to her normal salary or wages for at least 90 days of maternity leave and where her period of absence is extended due to a certified illness resulting from giving birth she is entitled to payment of 50% of her salary or wages for at least 30 additional days. Under the Social Security Decree a woman is entitled to childbirth benefits equal to 70% of the insured earnings for a maximum period of 3 months. If after 3 months the woman cannot return to work due to a medical reason that person shall be entitled to payment of 50% of her salary or wages for at least 30 additional days by her employer and thereafter to an amount equivalent to 60% of the insured earnings. Source: If a worker is insured by social security (the Short Term Benefit Fund) and contributions have been fully paid the cash benefits are paid by social security. If not they are paid by the employer. Revenue sources of the Social Security Fund derive from: (i) contributions from employers and employees; (ii) contributions from those who are voluntarily insured; (iii) interest or penalties from delayed payment of contributions or in case of violations of regulations or laws; (iv) revenue from investments.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Maternity allowance is based on her monthly wages if she is employed on a monthly rate of pay. Otherwise a female employee who is eligible for maternity allowance shall be entitled to receive her ordinary rate of pay for each day of the eligible period of maternity allowance or at the rate prescribed by the Minister whichever is the greater. The minimum rate of maternity allowance for each day of the eligible period to which a female employee is entitled is 6 ringgit. Source: The employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: The cash benefit entitlement under the Labor Code and the Batas Kasambahay Act is expressed as an entitlement to ’full pay based on her regular or average weekly wages’ for the duration of the period of maternity leave (i.e. at least 2 weeks before the expected date of confinement and 4 weeks after birth). The entitlement under the Administrative Code is expressed as an entitlement to ’full pay’ for 60 days whether or not the employee decides to take the full 60 days off work. The entitlement under the Social Security Act is expressed as an entitlement to 100% of the member’s average daily salary credit for 60 days or 78 in case of caesarean delivery. A member’s average daily salary credit is defined as the result obtained by dividing by 180 the sum of the 6 highest scheduled monthly salary credits (being the compensation base for contributions and benefits) in the last 12 months. Source: Where an employee is entitled to maternity benefits under the Social Security Act the benefits shall be financed by the Social Security Scheme which consists of employee employer and government contributions. Where an employee is not entitled to maternity benefits under the Social Security Act but is entitled to maternity leave cash benefits under the Labor Code Batas Kasambahay Act or Administrative Code the cash benefits are to be financed by the employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: One hundred per cent of the ordinary gross rate of pay for sixteen weeks. If the female worker fails to give notice or inform her employer as required she is entitled to only half of the pay unless she has been prevented from doing so by any sufficient cause. Source: The employer pays the maternity benefits for the first eight weeks and the government pays for the second eight weeks for the first two confinements. In respect of the third or subsequent confinement the amount paid to the employee for the whole period of her absence is paid completely by the government. The amount of the reimbursement for the first two confinements shall not exceed 10 000 dollars for every 4 weeks. For the third and subsequent confinements it shall not exceed 40 000 dollars in total.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Workers on maternity leave are entitled to a cash benefit equivalent to 100% of the wages on which the social insurance premiums are based prior to the last 6 months of taking leave of absence plus an additional allowance of one month’s wages. The daily benefit for workers taking leave for convalescence and health rehabilitation for between five and ten days a year shall be equivalent to 25% of the common minimum salary (45% if they are in a rest home). Source: The maternity leave cash benefit is to be paid from social insurance funds. The social insurance funds shall be established from the following sources: (a) The employer shall contribute a sum equivalent to fifteen (15) percent of the total balance of the wages fund; (b) Each employee shall contribute five per cent of his wage; (c) The State shall contribute and assist with additional funds to ensure the implementation of social insurance regimes for employees; (d) Profits generated from the funds; (dd) Other sources.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Under the Labour Protection Act an employer is required to pay an employee the basic pay for a normal working day or where the employee is paid on the basis of output the basic pay in respect of a holiday. Under the Social Security Act an insured workers is entitled to payment of a work-leave allowance calculated by dividing one of the following amounts by 90: (i) the first 3 months of wages employed which the employer uses as a basis in calculating contributions to be paid to the Office within the past 9 months; (ii) if the insured person has an evidence proving that wages from a different three months of the past 9 moths shall produce the better output than the first one the wages from those 3 months; (iii) if an insured person has paid contributions for less than 9 months the last 3 months of wages employed which the employer used as a basis in calculating contributions to be paid to the Office. Source: Under the Labour Protection Act the benefit is financed by the employer. Under the Social Security Act the work-leave allowance is paid from the Social Security Fund which consists of: (i) contributions from the government employers and insured persons; (ii) interest earned by the Fund; (iii) fees and additional payments required of employers and insured persons in certain circumstances; (iv) donations and subsidies; (v) money which becomes Fund property in accordance with §§47 47bis 50 53 and 56 of the Social Security Act.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: Female workers are to be paid an amount equal to their usual wages for the duration of the maternity leave. Source: The amounts payable with respect to maternity leave are to be paid from an employer-funded insurance scheme.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	15	At least 66.6%	80.0	PT	Percent		2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	15	At least 66.6%	100.0	PT	Percent	Amount: 100 per cent of ordinary wage. Source: Employment Insurance Fund. For enterprises which fail to meet the criteria set forth by the Enforcement Decree of the Employment Insurance Act (see above scope) the employer pays the first 60 days.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	15	At least 66.6%	70.0	PT	Percent	Amount: 70 per cent of the average salary over the preceding 12 months or comparable income. Source: Social Insurance fund. Social insurance fund sources of income are: premium paid by insurees employers bank interest on deposit of the uncommitted balance penalties imposed for delay in paying social insurance premiums contributions from the state central budget other sources.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	14	Less than 66.6%		PT	Percent	Amount: The maternity benefit shall be paid during 365 calendar days and during 390 days in case of multiple birth. The rate of maternity benefit for insured women shall be: a) 80 per cent of daily average of the annual assessment basis of last calendar year for the period prior to birth and for 150 calendar days after the birth; b) 50 per cent of daily average of the annual assessment basis of last calendar year for the rest of the period. The amount of maternity benefit for economically active women shall equal to the base flat-rate old-age pension. Source: Social Insurance System which is financed by contributions of employers and the insured.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	14	Less than 66.6%		PT	Percent	Amount: Federal and state. Fifty-five per cent (up to a ceiling). Source: Federal and State. Employment Insurance.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	14	Less than 66.6%	60.0	PT	Percent	Amount: From the first calendar day the maternity benefit amount is 60% of the daily basis of assessment per calendar day. Source: Social security. Contributions paid by employers employees and self-employed if they voluntarily paid contributions to the sickness insurance scheme.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	14	Less than 66.6%	55.0	PT	Percent	Amount: 55% of the daily assessment basis. Source: Social insurance (part of sickness insurance).	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	14	Less than 66.6%	50.0	PT	Percent	Amount: 50 per cent of wages (for employees). A self-employed person is entitled to receive a cash benefit in case of childbirth at a rate of 100 per cent of her presumptive income for a period of three months (of which at least six weeks after the birth). Source: The cash benefits are financed by the employer for salaried employees and by social security for self-employed.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	14	Less than 66.6%		PT	Percent	Amount: For women covered by the Labour Code the amount is two-thirds (66.7%) of the average daily wage. For women working in agriculture it amounts to 50 per cent of the flat-rate daily wage calculated on the basis of the guaranteed minimum wage in agriculture. For civil servants the full salary is paid during maternity leave and half-salary during the optional period of additional postnatal leave. Source: National Social Security Fund.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	14	Less than 66.6%	25.0	PT	Percent	Amount: While on maternity leave the employee shall be paid not less than twenty-five per centum of the wages she would have earned had she not been absent from work and for any period of additional annual or sick leave at the full rate to which she is entitled during such leave. Source: The employer is required to finance the maternity leave benefits.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	14	Less than 66.6%	25.0	PT	Percent	Amount: A woman employee shall be entitled to be paid not less than 25 per cent of the wages she would have earned had she not been absent on maternity leave. Source: The maternity leave cash benefits are to be paid by the employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	14	Less than 66.6%	66.0	PT	Percent	Amount: A woman employee shall be entitled to be paid 66% of the remuneration she would have earned had she not been absent on maternity leave. Source: The maternity leave benefits are to be paid by the employee’s employer or where applicable employers. If there is more than one employer from whom a woman employee would be entitled to claim wages under this subsection the Commissioner of labour a labour officer or a labour inspector must determine the amount of wages that must be paid by each employer according to the number of hours on which the woman employee has worked for the relevant employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	14	Less than 66.6%	50.0	PT	Percent	Amount: The amended 2010 Employment Order requires employers in designated areas to pay maternity benefits to female employees. The maternity benefit is at least 50% of the basic pay and other benefits she would otherwise be entitled to receive and is paid for six weeks before and six weeks after the expected date of childbirth; may be extended two weeks if there are complications arising from pregnancy or childbirth. Source: The cash benefits must be paid by the employer in three installments.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	140	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	14	Less than 66.6%	50.0	PT	Percent	Amount: Every pregnant woman is entitled for the period of 14 months to free medical care and to half of the salary she received at the moment of the suspension of the employment contract. She conserves the right to all in kind payment. The maternity daily indemnity is equal to half of the average daily remuneration subject to the contribution. The daily indemnity shall be obtained dividing by 90 the total of remunerations subject to the contribution that the insured received during the 3 months preceeding that of start of the leave. Source: Social Security. The maternity daily indemnity is equal to half of the average daily remuneration subject to the contribution. The daily indemnity shall be obtained dividing by 90 the total of remunerations subject to the contribution that the insured received during the 3 months preceeding that of start of the leave.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	14	Less than 66.6%	50.0	PT	Percent	"Amount: ""50% of the insured’s last daily wage is paid for six weeks before and eight weeks after the expected date of childbirth; may be extended up to three weeks if there are complications arising from pregnancy or childbirth."" Source: Social Security Fund. ""Social insurance system. Maternity benefits only."""	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	14	Less than 66.6%	50.0	PT	Percent	Amount: In any public or private industrial or commercial undertaking or any branch thereof or in any agricultural undertaking or any branch thereof a woman- (c) if she is absent from her work in pursuance of paragraph (a) or (b) of this subsection and had been continuously employed by her then employer for a period of six months or more immediately prior to her absence shall be paid not less than fifty per cent of the wages she would have earned if she had not been absent. Source: In any public or private industrial or commercial undertaking or any branch thereof or in any agricultural undertaking or any branch thereof a woman- (c) if she is absent from her work in pursuance of paragraph (a) or (b) of this subsection and had been continuously employed by her then employer for a period of six months or more immediately prior to her absence shall be paid not less than fifty per cent of the wages she would have earned if she had not been absent.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	14	Less than 66.6%	50.0	PT	Percent	Amount: Fifty percent of wages. Source: The employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	14	Less than 66.6%	60.0	PT	Percent	Amount: The Unemployment Insurance Act provides for a maternity benefit of up to a maximum amount of 60 percent of remuneration depending on level of income of the contributor. Benefits are paid for a maximum of 17.32 weeks. In case of a miscarriage during the third trimester or a stillborn child the contributor is entitled to a maximum maternity benefit of six weeks after the miscarriage or stillbirth. Up to a maximum amount of 60 percent of remuneration for lower income contributors and a lower rate for higher income contributors. Source: Unemployment Insurance Fund which is based on obligatory monthly contributions from employees and employers.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	14	Less than 66.6%	60.0	PT	Percent	Amount: The rate of the maternity allowance is 60% of the insured's average weekly earnings in the 52 weeks before the last 6 weeks prior to the expected week of childbirth. The maternity grant is paid in a lump sum of EC$560. Source: The contributions to the Social Security Fund into which is provided all benefits including maternity benefits shall be payable by insured persons and by employers.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	212	Dominica	DMA	-61.3493756	15.43391378	Latin America and the Caribbean	14	Less than 66.6%	60.0	PT	Percent	Amount: 60 per cent of average weekly earnings in the last 30 weeks and is paid 6 weeks before and 6 weeks after the expected date of childbirth in certain cases the benefit may be paid from 3 weeks before and up to 9 weeks after the date of childbirth. Source: The Social Security administered and provides among others the maternity benefits which are financed by the contributions made as follows; 4% of covered earnings of the insured person and the 6.75% of covered payroll of the employer. 10% of declared net earnings in case of self-employed persons.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	14	Less than 66.6%	50.0	PT	Percent	Amount: The monthly benefit is 50% of the insured’s average earnings in the last 4 months immediately before the maternity leave and is paid for three weeks before and six weeks after confinement. Source: Social Security which is financed by different sources; contributions from the insured employers State fines and other incomes.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	659	Saint Kitts and Nevis	KNA	-62.76628613	17.33994219	Latin America and the Caribbean	14	Less than 66.6%	65.0	PT	Percent	Amount: 65 per cent.  Source: Social security.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	662	Saint Lucia	LCA	-60.96529553	13.89405601	Latin America and the Caribbean	14	Less than 66.6%	65.0	PT	Percent	Amount: 65 per cent.  Source: Social security.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	670	Saint Vincent and the Grenadines	VCT	-61.19024321	13.24627968	Latin America and the Caribbean	14	Less than 66.6%	65.0	PT	Percent	Amount: 65 per cent.  Source: Social security.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	14	Less than 66.6%	66.0	PT	Percent	Amount: The maternity benefit entitlement under the Social Security Act is reportedly 66% of the insured’s average covered earnings in the 26 weeks before maternity leave. Source: The maternity leave benefits paid by the Social Security Board are funded by employer and employee contributions. As at 2010 the employer contribution level was set at 1.5% of monthly payroll and the employee contribution level set at 1.5% of monthly earnings both according to 15 wage classes.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	14	Less than 66.6%	50.0	PT	Percent	Amount: Women are entitled to half their wage (as defined) including their perquisites (privileges connected with their position) and reserve their rights to other benefits in kind if any. Source: The cash benefits are to be paid by the employer.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	35	Other		PT	Percent	Entitlements to cash benefits during maternity leave arise under the Parental Leave Act 2010 (details under ’Parental leave benefits’ below). Additional entitlements apply to federal government employees under the Maternity Leave Act. Additional cash benefit entitlements for private sector employees are to be set at an industry enterprise or individual level. Amount: The parental leave pay entitlement is up to 18 weeks’ pay at the federal minimum wage as set in accordance with s287 of the Fair Work Act 2009. The amount payable is to be calculated at a rate of 7.6 hours for each day to which the employee is entitled parental leave pay. An entitlement arising under the Paid Parental Leave Act 2010 does not affect a person’s entitlement to other parental leave-related cash benefits under statute an industrial instrument or contract. Source: Although parental leave payments may be made by the employer the cash benefit entitlements arising under the Paid Parental Leave Act 2010 are ultimately financed by the federal government administered by the Family Assistance Office.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	35	Other		PT	Percent	Amount: Federation BiH: 50-80% of the reference wage depending upon the various cantonal regulations of the Federation of Bosnia and Herzegovina. Republik of Srpska: 100% of the salary the employee was earning during the last six months before the starting date of the maternity leave. District of Brcko: 100%. Source: n.a. (Remarks: While it the employer pays apparently the maternity benefit in the first place he/she is later apparently partly reimbursed by social security. However the relevant provisions could not be obtained.)	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	35	Other		PT	Percent	Amount: In the case of subordinate workers: ante-natal: The employee (employed unemployed suspended agricultural non-farm home home help or carer) is entitled to compensation as follows in lieu of wages for ante-natal circ. 134382/82 point 2 for 2 months before the expected date of childbirth (are calculated without including the expected date of delivery msg No. 18311 of 12.07.2007); for any period between the date alleged and actual date of birth; for the periods of compulsory pre-natal anticipated arranged by the provincial directorate of labor labor inspection service; circ. 247/96 - Circ 45/2000. Note: The two months before the expected date of childbirth on the basis of the interpretation given by the Supreme Court of Cassation Judgement No. 1401/2001 are calculated as on that not including the expected date of birth example: if the expected date of birth is 15 August a woman is entitled to time off from work and to perceive the relative benefits from June 15 August 14 - No msg 18311 of 12.07.2007 - The provisions laid down by the CIRC. 134382/82 note 4 and 5 should be considered adjusted on the basis of the mentioned decision. Post-natal: The employee (employed unemployed suspended agricultural non-farm home home help or carer) is entitled to compensation as follows in lieu of wages for postpartum circ. 134382/82 point 2 for 3 months after delivery from the day following the date the same circ. 134382/82 point 2; for the period of compulsory post-partum extended up to 7 months after delivery from the provincial directorate of labor labor inspection service. Circ. 72/89. The woman is entitled to post-natal cash benefit even in cases where: the child is stillborn; the child has died after giving birth; there has been an interruption of pregnancy after 180 days of gestation. In the case of self-employed: The allowance is equal to 80% of conventional daily wage established by law each year. Craft workers daily paid benefit with reference to events for which the indemnification period begins in 2010 amounted to Euro 38.99 (Circular 37/2010 Section A point 6). Workers daily cash benefits for conventional merchants with reference to events for which the indemnification period begins in 2010 amounted to Euro 34.17 (Circular A 37/2010 section A point 6). For farmers colon sharecroppers agricultural entrepreneurs the daily cash benefit for births that occurred in 2010 when the indemnification period has started in 2009 amounted to Euro 38.69 (circ. 37/2010 section 6). For unemployed receiving benefits or entitled to receive benefits: The amounts of the maternity allowance for each child born or adopted child or given any pre-adoption in foster care: from 01.01.2009 to 31.12.2009 the monthly amount is EURO 309.11 for a total of EURO 1545.55 (Circular 19 of 16.02.2009 circ. 36/2009); from 01.01.2010 to 31.12.2010 the monthly amount is EURO 311.27 for a total of EURO 1556.35 circ. 28 of 01.03.2010 - circ. 37/2010. For precarious workers: 1902.90 euros for the year 2009 (full size) Circ. 36/2009 1916.22 euros for the year 2010 (full size) Circ. 37/2010. This allowance should not be confused with welfare benefits provided by the municipalities. In case of multiple birth or multiple adoption or multiple children in foster-care parents have right for each child to enjoy cash benefits. Source: Social Security (INPS- Istituto Nationale Previdenza Sociale). Contributions are made by workers employer’s and self-employed.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	35	Other		PT	Percent	Amount: The rate of maternity leave payments payable to employees is the lesser of: (a) $458.82 per week; and (b) either 100% of the employee’s ordinary weekly pay before the commencement of the leave or 100% of the employee’s avearge weekly earnings whichever is the greater. The rate of maternity leave payments payable to self-employed persons is the lesser of: (a) $458.82 per week; and (b) either 100% of the self-employed person’s average weekly earnings or $130 per week whichever is the greater. Source: The money to be expended in providing maternity leave benefits is to be paid out of a Crown Bank Account from money appropriated by Parliament for this purpose.	2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	831	Guernsey	GGY	-2.200712402	49.71561166	Europe and Northern America	35	Other		PT	Percent		2017
57	4	Percentage of wages paid during maternity leave	64	Percentage of wages paid during maternity leave	832	Jersey	JEY	-2.136773508	49.22353354	Europe and Northern America	35	Other		PT	Percent		2017
