INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2018	2018	F	Female	95.55	PT	Percent	C	Country Data	G	Global		Czech Statistical Office	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2016	2016	F	Female	83.16	PT	Percent	C	Country Data	G	Global		Statistics Denmark	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2016	2016	F	Female	83.95	PT	Percent	C	Country Data	G	Global		Oficina Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2017	2017	F	Female	69.06	PT	Percent	C	Country Data	G	Global		Oficina Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2018	2018	F	Female	70.41	PT	Percent	C	Country Data	G	Global		National Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2014	2014	F	Female	52.99	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2015	2015	F	Female	54.41	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2016	2016	F	Female	55.31	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2017	2017	F	Female	57.96	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2018	2018	F	Female	57.66	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2019	2019	F	Female	58.23	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014	2014	F	Female	77.98	PT	Percent	C	Country Data	G	Global		Direccion General de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2015	2015	F	Female	78.45	PT	Percent	C	Country Data	G	Global		Direccion General de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2014	2014	F	Female	98.37	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2015	2015	F	Female	97.7	PT	Percent	C	Country Data	G	Global		Statistics Finland	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2016	2016	F	Female	98.12	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2017	2017	F	Female	98.59	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2018	2018	F	Female	97.96	PT	Percent	C	Country Data	G	Global		Statistics Finland	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2018	2018	F	Female	77.8	PT	Percent	C	Country Data	G	Global		INSEE	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2017	2017	F	Female	51.57	PT	Percent	C	Country Data	G	Global		Direction de la Statistique et des Etudes Démographiques	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2016	2016	F	Female	76.18	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2017	2017	F	Female	77.64	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2018	2018	F	Female	84.34	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2019	2019	F	Female	87.85	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia - Geostat	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	270	Gambia	GMB	-15.39944785	13.45295927	Sub-Saharan Africa	2018	2018	F	Female	74.1	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2014	2014	F	Female	65.29	PT	Percent	C	Country Data	G	Global		Palestinian Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2018	2018	F	Female	83.22	PT	Percent	C	Country Data	G	Global		Palestinian Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2019	2019	F	Female	70.46	PT	Percent	C	Country Data	G	Global		Palestinian Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2016	2016	F	Female	90.86	PT	Percent	C	Country Data	G	Global		Central Statistical Office	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2017	2017	F	Female	95.04	PT	Percent	C	Country Data	G	Global		Central Statistical Office	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2018	2018	F	Female	68.9	PT	Percent	C	Country Data	G	Global		Institut National de la Statistique	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2014	2014	F	Female	94.15	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2015	2015	F	Female	95.37	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2016	2016	F	Female	95.38	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2017	2017	F	Female	96.33	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2018	2018	F	Female	96.2	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2019	2019	F	Female	96.51	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2015	2015	F	Female	50.57	PT	Percent	C	Country Data	G	Global		BPS-Statistics Indonesia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2016	2016	F	Female	52.28	PT	Percent	C	Country Data	G	Global		BPS-Statistics Indonesia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2017	2017	F	Female	53.8	PT	Percent	C	Country Data	G	Global		BPS-Statistics Indonesia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2018	2018	F	Female	57.19	PT	Percent	C	Country Data	G	Global		BPS-Statistics Indonesia	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2019	2019	F	Female	58.35	PT	Percent	C	Country Data	G	Global		BADAN PUSAT STATISTIK (STATISTICS INDONESIA)	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2015	2015	F	Female	63.22	PT	Percent	C	Country Data	G	Global		Statistical Centre of Iran (SCI)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2016	2016	F	Female	53.09	PT	Percent	C	Country Data	G	Global		Statistical Centre of Iran (SCI)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2017	2017	F	Female	54.58	PT	Percent	C	Country Data	G	Global		Statistical Centre of Iran (SCI)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2018	2018	F	Female	56.21	PT	Percent	C	Country Data	G	Global		Statistical Centre of Iran (SCI)	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2014	2014	F	Female	43.44	PT	Percent	C	Country Data	G	Global		Central Statistical Organization	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2017	2017	F	Female	56.73	PT	Percent	C	Country Data	G	Global		Communications and Media Commission	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2018	2018	F	Female	85.57	PT	Percent	C	Country Data	G	Global		Communications and Media Commission	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2017	2017	F	Female	83.0	PT	Percent	C	Country Data	G	Global		Central Statistics Office	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2018	2018	F	Female	83.0	PT	Percent	C	Country Data	G	Global		Central Statistics Office	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2017	2017	F	Female	90.94	PT	Percent	C	Country Data	G	Global		Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2018	2018	F	Female	93.61	PT	Percent	C	Country Data	G	Global		Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2014	2014	F	Female	88.27	PT	Percent	C	Country Data	G	Global		Istat/ Italian National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2015	2015	F	Female	88.71	PT	Percent	C	Country Data	G	Global		Istat/ Italian National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2016	2016	F	Female	90.42	PT	Percent	C	Country Data	G	Global		Istat/ Italian National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2017	2017	F	Female	47.19	PT	Percent	C	Country Data	G	Global		ARTCI	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2018	2018	F	Female	57.56	PT	Percent	C	Country Data	G	Global		ARTCI	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2019	2019	F	Female	64.34	PT	Percent	C	Country Data	G	Global		ARTCI	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2016	2016	F	Female	97.18	PT	Percent	C	Country Data	G	Global		Statistical Institute of Jamaica	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2015	2015	F	Female	80.28	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2016	2016	F	Female	82.0	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2017	2017	F	Female	87.03	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2018	2018	F	Female	87.6	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2019	2019	F	Female	91.3	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2016	2016	F	Female	84.82	PT	Percent	C	Country Data	G	Global		Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2017	2017	F	Female	86.5	PT	Percent	C	Country Data	G	Global		Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2018	2018	F	Female	87.14	PT	Percent	C	Country Data	G	Global		Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2019	2019	F	Female	87.68	PT	Percent	C	Country Data	G	Global		Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2015	2015	F	Female	43.71	PT	Percent	C	Country Data	G	Global		KENYA NATIONAL BUREAU OF STATISTICS	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2019	2019	F	Female	47.03	PT	Percent	C	Country Data	G	Global		Kenya National Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2014	2014	F	Female	81.58	PT	Percent	C	Country Data	G	Global		Ministry of Science, ICT and Future Planning	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2015	2015	F	Female	94.53	PT	Percent	C	Country Data	G	Global		Ministry of Science and ICT	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2016	2016	F	Female	87.64	PT	Percent	C	Country Data	G	Global		Ministry of Science and ICT	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2017	2017	F	Female	93.05	PT	Percent	C	Country Data	G	Global		Ministry of Science and ICT	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2018	2018	F	Female	94.79	PT	Percent	C	Country Data	G	Global		Ministriy of Sceience and ICT(MSIT)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
