INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	1994	M	Male	65.85	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	2000	M	Male	62.96	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	2012	M	Male	48.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	2005	M	Male	63.9	PT	Percent	C	Country Data	G	Global		2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	356	India	IND	77.0	20.0	Central and Southern Asia	2010	M	Male	52.41	PT	Percent	C	Country Data	G	Global		2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1991	M	Male	60.78	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	1996	M	Male	50.99	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2005	M	Male	53.1	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2007	M	Male	48.43	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2008	M	Male	45.42	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2009	M	Male	46.18	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding institutional population	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2010	M	Male	45.24	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding institutional population	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2014	M	Male	40.31	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding institutional population	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2015	M	Male	39.99	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding institutional population	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2016	M	Male	41.39	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding institutional population	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	1999	M	Male	56.07	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	398	Kazakhstan	KAZ	68.0	48.0	Central and Southern Asia	2002	M	Male	54.2	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2002	M	Male	55.02	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2004	M	Male	54.42	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2009	M	Male	58.07	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2010	M	Male	58.5	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2011	M	Male	56.65	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2012	M	Male	55.22	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2013	M	Male	58.2	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2014	M	Male	53.85	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2015	M	Male	52.93	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2016	M	Male	52.94	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	1991	M	Male	63.19	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	1999	M	Male	83.15	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	2008	M	Male	76.76	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	524	Nepal	NPL	84.0	28.0	Central and Southern Asia	2003	M	Male	86.1	PT	Percent	C	Country Data	G	Global		2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1996	M	Male	63.2	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1999	M	Male	63.73	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2010	M	Male	79.5	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	1998	M	Male	56.26	PT	Percent	C	Country Data	G	Global	Data reference period: March	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2008	M	Male	57.07	PT	Percent	C	Country Data	G	Global	Data reference period: March	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2004	M	Male	79.06	PT	Percent	C	Country Data	G	Global	Data reference period: November	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	116	Cambodia	KHM	105.0	13.0	Eastern and South-Eastern Asia	2012	M	Male	61.72	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised;	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	1990	M	Male	77.4	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	2000	M	Male	68.04	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	156	China	CHN	105.0	35.0	Eastern and South-Eastern Asia	2010	M	Male	59.6	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1991	M	Male	76.12	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1992	M	Male	48.58	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1993	M	Male	54.76	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1994	M	Male	51.81	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1995	M	Male	56.05	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1996	M	Male	53.81	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1997	M	Male	44.44	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2013	M	Male	48.4	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2014	M	Male	48.1	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2015	M	Male	46.06	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2016	M	Male	47.53	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	1998	M	Male	41.64	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2000	M	Male	35.9	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2001	M	Male	40.16	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2002	M	Male	34.2	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2003	M	Male	27.96	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2004	M	Male	29.97	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2005	M	Male	32.8	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2006	M	Male	37.02	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2007	M	Male	43.53	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2008	M	Male	44.96	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2009	M	Male	50.5	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2010	M	Male	50.13	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2011	M	Male	50.5	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	446	China, Macao Special Administrative Region	MAC	113.55	22.16666666	Eastern and South-Eastern Asia	2012	M	Male	49.62	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	1990	M	Male	61.99	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	1997	M	Male	60.25	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	1999	M	Male	64.99	PT	Percent	C	Country Data	G	Global	Data reference period: Annual or annual average	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2001	M	Male	60.89	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2002	M	Male	59.76	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2003	M	Male	59.31	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2004	M	Male	60.49	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2005	M	Male	57.02	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2006	M	Male	57.64	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2007	M	Male	60.54	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2008	M	Male	59.57	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2009	M	Male	57.39	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2010	M	Male	56.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	360	Indonesia	IDN	120.0	-5.0	Eastern and South-Eastern Asia	2011	M	Male	56.09	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	False
