INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	218	Ecuador	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2013, 2014, 2015, 2016, 2017, 2018, 2019]	2013	2019	7	5	7
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	233	Estonia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	246	Finland	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2014, 2016, 2017]	2010	2017	5	2	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	250	France	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	270	Gambia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	276	Germany	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	288	Ghana	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2015]	2015	2015	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	300	Greece	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	320	Guatemala	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	9	3	8
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	328	Guyana	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	340	Honduras	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	348	Hungary	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014, 2018]	2014	2018	2	1	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	352	Iceland	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2018]	2014	2018	5	4	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	360	Indonesia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2019]	2017	2019	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	376	Israel	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2014, 2015, 2016, 2018]	2014	2018	4	3	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	380	Italy	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	400	Jordan	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2017, 2018, 2019]	2017	2019	3	3	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	410	Republic of Korea	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2009	2019	11	5	10
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	418	Lao People's Democratic Republic	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	422	Lebanon	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	428	Latvia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	440	Lithuania	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	442	Luxembourg	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	450	Madagascar	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2015]	2015	2015	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	454	Malawi	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2013]	2013	2013	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	458	Malaysia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2011	2018	8	4	8
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	462	Maldives	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MDV	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2016]	2016	2016	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	466	Mali	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2013]	2013	2013	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	470	Malta	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	480	Mauritius	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2011	2019	9	5	9
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	484	Mexico	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	496	Mongolia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	499	Montenegro	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	524	Nepal	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	528	Netherlands	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	531	Curaçao	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	CUW	-68.95033464	12.15058042		4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2014, 2018]	2014	2018	2	1	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	586	Pakistan	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2016, 2017, 2018]	2016	2018	3	3	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	616	Poland	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	620	Portugal	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2007	2018	12	4	9
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	626	Timor-Leste	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2013]	2010	2013	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	642	Romania	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	643	Russian Federation	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2015, 2017]	2015	2017	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	646	Rwanda	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	RWA	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	688	Serbia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	5	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	703	Slovakia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2015, 2019]	2010	2019	4	2	4
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	704	Viet Nam	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2009	2019	10	5	9
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	705	Slovenia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	710	South Africa	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	716	Zimbabwe	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	724	Spain	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	8	4	8
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	748	Eswatini	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	752	Sweden	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2018]	2014	2018	5	4	5
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	756	Switzerland	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2014, 2018]	2014	2018	2	1	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	768	Togo	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2011, 2015, 2017]	2011	2017	3	2	3
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	776	Tonga	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	TON	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	792	Turkey	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2014]	2010	2014	2	0	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	800	Uganda	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2017]	2012	2017	2	1	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	804	Ukraine	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2016]	2016	2016	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	807	North Macedonia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	826	United Kingdom of Great Britain and Northern Ireland	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	5	6
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	854	Burkina Faso	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	858	Uruguay	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2011	2019	9	5	9
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	882	Samoa	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	WSM	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2012, 2017]	2012	2017	2	1	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	894	Zambia	F	Female	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	F__ISCO08_4	Female, clerical support workers	2100	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2017, 2018]	2017	2018	2	2	2
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	8	Albania	M	Male	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	M__ISCO08_4	Male, clerical support workers	2100	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	32	Argentina	M	Male	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	M__ISCO08_4	Male, clerical support workers	2100	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	40	Austria	M	Male	ISCO08_4	Clerical Support Workers	SEX__OCCUPATION	M__ISCO08_4	Male, clerical support workers	2100	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2014, 2018]	2010	2018	3	1	3
