INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	40	Austria	F	Female	Y_GE10	10 years old and over	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	40	Austria	M	Male	Y_GE10	10 years old and over	_T	All areas	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	F	Female	Y_GE12	12 years old and over	_T	All areas	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	M	Male	Y_GE12	12 years old and over	_T	All areas	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	32	Argentina	F	Female	Y_GE15	15 years old and over	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2010, 2013]	2005	2013	3	0	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	32	Argentina	M	Male	Y_GE15	15 years old and over	_T	All areas	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2010, 2013]	2005	2013	3	0	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	112	Belarus	F	Female	Y_GE10	10 years old and over	_T	All areas	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	112	Belarus	M	Male	Y_GE10	10 years old and over	_T	All areas	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	156	China	F	Female	Y_GE15	15 years old and over	_T	All areas	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008]	2008	2008	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	156	China	M	Male	Y_GE15	15 years old and over	_T	All areas	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008]	2008	2008	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	818	Egypt	F	Female	Y_GE10	10 years old and over	_T	All areas	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	818	Egypt	M	Male	Y_GE10	10 years old and over	_T	All areas	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	276	Germany	F	Female	Y_GE10	10 years old and over	_T	All areas	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2002, 2013]	2002	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	276	Germany	M	Male	Y_GE10	10 years old and over	_T	All areas	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2002, 2013]	2002	2013	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	368	Iraq	F	Female	Y_GE10	10 years old and over	_T	All areas	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	368	Iraq	M	Male	Y_GE10	10 years old and over	_T	All areas	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	F	Female	Y_GE15	15 years old and over	_T	All areas	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2	1	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	M	Male	Y_GE15	15 years old and over	_T	All areas	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2	1	2
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	364	Iran (Islamic Republic of)	F	Female	Y_GE15	15 years old and over	_T	All areas	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	364	Iran (Islamic Republic of)	M	Male	Y_GE15	15 years old and over	_T	All areas	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	31	Azerbaijan	F	Female	Y_GE15	15 years old and over	_T	All areas	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	31	Azerbaijan	M	Male	Y_GE15	15 years old and over	_T	All areas	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	F	Female	Y_GE10	10 years old and over	_T	All areas	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2009, 2014]	2004	2014	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	F	Female	Y_GE10	10 years old and over	_T	All areas	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	M	Male	Y_GE10	10 years old and over	_T	All areas	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2009, 2014]	2004	2014	3	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	M	Male	Y_GE10	10 years old and over	_T	All areas	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	554	New Zealand	F	Female	Y_GE12	12 years old and over	_T	All areas	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	554	New Zealand	M	Male	Y_GE12	12 years old and over	_T	All areas	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	F	Female	Y_GE15	15 years old and over	_T	All areas	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y_GE15	15 years old and over	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	M	Male	Y_GE15	15 years old and over	_T	All areas	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y_GE15	15 years old and over	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	F	Female	Y15T24	15 to 24 years old	_T	All areas	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y15T24	15 to 24 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	M	Male	Y15T24	15 to 24 years old	_T	All areas	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y15T24	15 to 24 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	F	Female	Y15T64	15 to 64 years old	_T	All areas	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	M	Male	Y15T64	15 to 64 years old	_T	All areas	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	F	Female	Y_GE16	16 years old and over	_T	All areas	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	M	Male	Y_GE16	16 years old and over	_T	All areas	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y25T44	25 to 44 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y25T44	25 to 44 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y45T54	45 to 54 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y45T54	45 to 54 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y55T64	55 to 64 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y55T64	55 to 64 years old	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y_GE65	65 years old and over	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y_GE65	65 years old and over	_T	All areas	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	F	Female	Y20T74	20 to 74 years old	_T	All areas	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2000, 2005]	2000	2005	2	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	M	Male	Y20T74	20 to 74 years old	_T	All areas	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2000, 2005]	2000	2005	2	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	F	Female	Y_GE10	10 years old and over	_T	All areas	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	M	Male	Y_GE10	10 years old and over	_T	All areas	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	F	Female	Y20T74	20 to 74 years old	_T	All areas	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2004, 2009]	2004	2009	2	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	M	Male	Y20T74	20 to 74 years old	_T	All areas	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2004, 2009]	2004	2009	2	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	586	Pakistan	F	Female	Y_GE10	10 years old and over	_T	All areas	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	F	Female	Y_GE10	10 years old and over	_T	All areas	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	F	Female	Y_GE10	10 years old and over	_T	All areas	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	300	Greece	F	Female	Y_GE10	10 years old and over	_T	All areas	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	498	Republic of Moldova	F	Female	Y_GE10	10 years old and over	_T	All areas	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	586	Pakistan	M	Male	Y_GE10	10 years old and over	_T	All areas	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	M	Male	Y_GE10	10 years old and over	_T	All areas	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	M	Male	Y_GE10	10 years old and over	_T	All areas	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	300	Greece	M	Male	Y_GE10	10 years old and over	_T	All areas	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	440	Lithuania	M	Male	Y_GE10	10 years old and over	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	498	Republic of Moldova	M	Male	Y_GE10	10 years old and over	_T	All areas	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y15T24	15 to 24 years old	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y15T24	15 to 24 years old	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	F	Female	Y20T74	20 to 74 years old	_T	All areas	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	705	Slovenia	F	Female	Y20T74	20 to 74 years old	_T	All areas	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	M	Male	Y20T74	20 to 74 years old	_T	All areas	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	705	Slovenia	M	Male	Y20T74	20 to 74 years old	_T	All areas	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y25T44	25 to 44 years old	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y25T44	25 to 44 years old	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y45T64	45 to 64 years old	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y45T64	45 to 64 years old	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	F	Female	Y_GE06	6 years old and over	_T	All areas	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	M	Male	Y_GE06	6 years old and over	_T	All areas	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y_GE65	65 years old and over	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y_GE65	65 years old and over	_T	All areas	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	440	Lithuania	F	Female	Y_GE10	10 years old and over	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	792	Turkey	F	Female	Y_GE15	15 years old and over	_T	All areas	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2015]	2006	2015	2	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	792	Turkey	M	Male	Y_GE15	15 years old and over	_T	All areas	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2015]	2006	2015	2	1	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	68	Bolivia (Plurinational State of)	F	Female	Y_GE15	15 years old and over	_T	All areas	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	340	Honduras	F	Female	Y_GE15	15 years old and over	_T	All areas	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	68	Bolivia (Plurinational State of)	M	Male	Y_GE15	15 years old and over	_T	All areas	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	340	Honduras	M	Male	Y_GE15	15 years old and over	_T	All areas	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	218	Ecuador	F	Female	Y_GE15	15 years old and over	_T	All areas	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	222	El Salvador	F	Female	Y_GE15	15 years old and over	_T	All areas	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	320	Guatemala	F	Female	Y_GE15	15 years old and over	_T	All areas	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2014]	2014	2014	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	591	Panama	F	Female	Y_GE15	15 years old and over	_T	All areas	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2011]	2011	2011	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	218	Ecuador	M	Male	Y_GE15	15 years old and over	_T	All areas	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	222	El Salvador	M	Male	Y_GE15	15 years old and over	_T	All areas	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	320	Guatemala	M	Male	Y_GE15	15 years old and over	_T	All areas	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2014]	2014	2014	1	0	1
2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	591	Panama	M	Male	Y_GE15	15 years old and over	_T	All areas	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2011]	2011	2011	1	0	1
