INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	418	Lao People's Democratic Republic	M	Male	Y_GE10	10 years old and over	_T	All areas	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2008, 2013]	2003	2013	3	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	428	Latvia	F	Female	Y20T74	20 to 74 years old	_T	All areas	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	428	Latvia	M	Male	Y20T74	20 to 74 years old	_T	All areas	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	426	Lesotho	F	Female	Y_GE15	15 years old and over	_T	All areas	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	426	Lesotho	M	Male	Y_GE15	15 years old and over	_T	All areas	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	430	Liberia	F	Female	Y_GE15	15 years old and over	U	Urban	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	430	Liberia	M	Male	Y_GE15	15 years old and over	U	Urban	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	430	Liberia	F	Female	Y_GE15	15 years old and over	R	Rural	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	430	Liberia	M	Male	Y_GE15	15 years old and over	R	Rural	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	430	Liberia	F	Female	Y_GE15	15 years old and over	_T	All areas	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	430	Liberia	M	Male	Y_GE15	15 years old and over	_T	All areas	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y45T64	45 to 64 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y45T64	45 to 64 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y25T44	25 to 44 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y25T44	25 to 44 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y20T74	20 to 74 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y20T74	20 to 74 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y15T24	15 to 24 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y15T24	15 to 24 years old	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y_GE65	65 years old and over	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y_GE65	65 years old and over	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y_GE10	10 years old and over	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y_GE10	10 years old and over	_T	All areas	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	442	Luxembourg	F	Female	Y_GE10	10 years old and over	_T	All areas	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	442	Luxembourg	M	Male	Y_GE10	10 years old and over	_T	All areas	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	F	Female	Y06T65	6 to 65 years old	U	Urban	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	M	Male	Y06T65	6 to 65 years old	U	Urban	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	F	Female	Y06T65	6 to 65 years old	R	Rural	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	M	Male	Y06T65	6 to 65 years old	R	Rural	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	454	Malawi	F	Female	Y_GE15	15 years old and over	_T	All areas	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2005]	2005	2005	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	454	Malawi	M	Male	Y_GE15	15 years old and over	_T	All areas	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2005]	2005	2005	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	458	Malaysia	F	Female	Y15T64	15 to 64 years old	_T	All areas	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	458	Malaysia	M	Male	Y15T64	15 to 64 years old	_T	All areas	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	F	Female	Y15T49	15 to 49 years old	U	Urban	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	M	Male	Y15T49	15 to 49 years old	U	Urban	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	F	Female	Y15T49	15 to 49 years old	R	Rural	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	M	Male	Y15T49	15 to 49 years old	R	Rural	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	470	Malta	F	Female	Y_GE10	10 years old and over	_T	All areas	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	470	Malta	M	Male	Y_GE10	10 years old and over	_T	All areas	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	480	Mauritius	F	Female	Y_GE10	10 years old and over	_T	All areas	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	480	Mauritius	M	Male	Y_GE10	10 years old and over	_T	All areas	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y55T64	55 to 64 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y55T64	55 to 64 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y55T64	55 to 64 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y55T64	55 to 64 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y55T64	55 to 64 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y55T64	55 to 64 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y45T54	45 to 54 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y45T54	45 to 54 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y45T54	45 to 54 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y45T54	45 to 54 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y45T54	45 to 54 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y45T54	45 to 54 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y25T44	25 to 44 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y25T44	25 to 44 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y25T44	25 to 44 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y25T44	25 to 44 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y25T44	25 to 44 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y25T44	25 to 44 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y15T24	15 to 24 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y15T24	15 to 24 years old	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y15T24	15 to 24 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y15T24	15 to 24 years old	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y15T24	15 to 24 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y15T24	15 to 24 years old	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE65	65 years old and over	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE65	65 years old and over	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE65	65 years old and over	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE65	65 years old and over	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE65	65 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE65	65 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE15	15 years old and over	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE15	15 years old and over	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE15	15 years old and over	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE15	15 years old and over	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE15	15 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE15	15 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE12	12 years old and over	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE12	12 years old and over	U	Urban	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE12	12 years old and over	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE12	12 years old and over	R	Rural	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y_GE12	12 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2009, 2014]	2002	2014	3	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y_GE12	12 years old and over	_T	All areas	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2009, 2014]	2002	2014	3	0	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	F	Female	Y55T64	55 to 64 years old	U	Urban	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	M	Male	Y55T64	55 to 64 years old	U	Urban	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	F	Female	Y55T64	55 to 64 years old	R	Rural	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	M	Male	Y55T64	55 to 64 years old	R	Rural	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	F	Female	Y55T64	55 to 64 years old	_T	All areas	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	M	Male	Y55T64	55 to 64 years old	_T	All areas	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	F	Female	Y45T54	45 to 54 years old	U	Urban	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	M	Male	Y45T54	45 to 54 years old	U	Urban	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	F	Female	Y45T54	45 to 54 years old	R	Rural	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	M	Male	Y45T54	45 to 54 years old	R	Rural	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	496	Mongolia	F	Female	Y45T54	45 to 54 years old	_T	All areas	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
