INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	400	Jordan	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2003, 2008, 2010]	2003	2010	3	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	32	Argentina	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[1991, 2003, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	1991	2018	13	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	242	Fiji	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1996, 2007]	1996	2007	2	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	710	South Africa	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2017]	2001	2017	15	2	6
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	784	United Arab Emirates	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ARE	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2017, 2018]	2005	2018	3	2	2
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	300	Greece	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2005, 2006, 2007, 2008, 2010, 2014, 2015, 2016]	2005	2016	8	2	4
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	702	Singapore	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	SGP	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	4	9
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	798	Tuvalu	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	TUV	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1991]	1991	1991	1	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	376	Israel	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2004, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2004	2015	10	1	6
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	360	Indonesia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1990, 2006, 2007, 2008, 2009, 2011, 2014, 2015, 2016, 2018]	1990	2018	10	3	5
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	380	Italy	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2001, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2001	2015	11	1	5
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	705	Slovenia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[1991, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1991	2017	15	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	630	Puerto Rico	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	PRI	-66.47591017	18.22753799		4	Country or Area	Latin America and the Caribbean	[1990, 2000, 2005, 2006, 2007, 2008, 2011, 2017]	1990	2017	8	1	2
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	442	Luxembourg	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[1991, 2001, 2007]	1991	2007	3	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	136	Cayman Islands	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	CYM	-81.16740559	19.32266656		4	Country or Area	Latin America and the Caribbean	[2004, 2005, 2006, 2007, 2008, 2014, 2015]	2004	2015	7	1	2
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	586	Pakistan	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017]	2005	2017	11	2	7
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	348	Hungary	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[1990, 2001, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	1990	2016	11	2	7
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	250	France	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[1990, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1990	2017	14	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	231	Ethiopia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2011]	2007	2011	2	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	682	Saudi Arabia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	SAU	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2004, 2013, 2017]	2000	2017	4	1	2
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	642	Romania	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[1992, 2002, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1992	2017	13	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	184	Cook Islands	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	COK	-159.7711391	-21.22696458		4	Country or Area	Oceania, exc. Australia and New Zealand	[2006]	2006	2006	1	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	608	Philippines	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1990, 2000, 2004, 2008, 2010, 2013, 2017]	1990	2017	7	1	3
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	191	Croatia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[1991, 2001, 2011]	1991	2011	3	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	268	Georgia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2002, 2012, 2014, 2016, 2017]	2002	2017	5	2	4
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	170	Colombia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2004	2018	14	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	498	Republic of Moldova	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2007, 2008, 2009, 2010, 2011, 2012]	2007	2012	6	0	3
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	50	Bangladesh	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2001, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2001	2019	10	5	9
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	724	Spain	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[1991, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2018]	1991	2018	14	3	7
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	218	Ecuador	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[1990, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1990	2017	12	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	646	Rwanda	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	RWA	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2014, 2018]	2012	2018	3	1	3
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	204	Benin	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2002]	2002	2002	1	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	508	Mozambique	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	MOZ	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2011, 2015, 2017]	2011	2017	3	2	3
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	76	Brazil	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	14	4	9
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	496	Mongolia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2010]	2000	2010	2	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	68	Bolivia (Plurinational State of)	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[1992, 2001, 2006, 2008, 2009, 2012, 2015]	1992	2015	7	1	2
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	688	Serbia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2002, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017]	2002	2017	10	3	7
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	16	American Samoa	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	ASM	-170.7187269	-14.30587306		4	Country or Area	Oceania, exc. Australia and New Zealand	[1990]	1990	1990	1	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	462	Maldives	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	MDV	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2006]	2006	2006	1	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	364	Iran (Islamic Republic of)	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2006, 2008, 2010, 2012, 2013, 2014, 2016]	2006	2016	7	1	5
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	795	Turkmenistan	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	TKM	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[1995]	1995	1995	1	0	0
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	344	China, Hong Kong Special Administrative Region	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[1991, 1996, 2006, 2008, 2009, 2010, 2011, 2014, 2015, 2017]	1991	2017	10	2	5
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	800	Uganda	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[1991, 2002, 2008, 2010, 2012]	1991	2012	5	0	2
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	882	Samoa	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	WSM	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2001, 2011]	2001	2011	2	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	792	Turkey	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	324	Guinea	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[1996, 2010, 2014, 2018]	1996	2018	4	1	3
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	776	Tonga	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	TON	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1996, 2006, 2011]	1996	2011	3	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	203	Czechia	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[1991, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1991	2017	13	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	276	Germany	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2006	2018	12	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	674	San Marino	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	SMR	12.46329038	43.93841766	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	356	India	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2011]	2011	2011	1	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	826	United Kingdom of Great Britain and Northern Ireland	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2009, 2010, 2011, 2012, 2013, 2014, 2017]	2009	2017	7	1	6
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	818	Egypt	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2017]	2006	2017	2	1	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	56	Belgium	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	11	3	8
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	208	Denmark	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[1991, 1994, 1995, 2003, 2004, 2008, 2015, 2016, 2018]	1991	2018	9	3	3
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	854	Burkina Faso	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2007, 2014]	2006	2014	3	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	591	Panama	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[1990, 2000, 2010]	1990	2010	3	0	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	48	Bahrain	F	Female	AGG_4T8	Post-secondary (ISCED 4) or higher	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	BHR	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[1991, 2010, 2017, 2018]	1991	2018	4	2	3
