INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	DISABILITY_STATUS	DISABILITY_STATUS_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	15	Northern Africa	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE25___X	Both sexes or no breakdown by sex, 25 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	15	Northern Africa	M	Male	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y15T24___X	Male, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	15	Northern Africa	F	Female	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y15T24___X	Female, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	15	Northern Africa	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y15T24___X	Both sexes or no breakdown by sex, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	15	Northern Africa	M	Male	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE15___X	Male, 15 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	15	Northern Africa	F	Female	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE15___X	Female, 15 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	15	Northern Africa	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE15___X	Both sexes or no breakdown by sex, 15 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	21	6	11
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	F	Female	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE25___X	Female, 25 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	M	Male	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE25___X	Male, 25 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE25___X	Both sexes or no breakdown by sex, 25 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	M	Male	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y15T24___X	Male, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	F	Female	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y15T24___X	Female, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y15T24___X	Both sexes or no breakdown by sex, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	M	Male	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE15___X	Male, 15 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE15___X	Both sexes or no breakdown by sex, 15 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	21	6	11
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	747	Northern Africa and Western Asia	F	Female	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE15___X	Female, 15 years old and over, not available or not specified	1700					2	Sub-region	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	F	Female	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE25___X	Female, 25 years old and over, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE25___X	Both sexes or no breakdown by sex, 25 years old and over, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	M	Male	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE25___X	Male, 25 years old and over, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	F	Female	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y15T24___X	Female, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y15T24___X	Both sexes or no breakdown by sex, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	M	Male	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y15T24___X	Male, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	F	Female	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE15___X	Female, 15 years old and over, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE15___X	Both sexes or no breakdown by sex, 15 years old and over, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	21	6	11
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	21	Northern America	M	Male	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE15___X	Male, 15 years old and over, not available or not specified	1700					2	Sub-region	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE25___X	Both sexes or no breakdown by sex, 25 years old and over, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	F	Female	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE25___X	Female, 25 years old and over, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	M	Male	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE25___X	Male, 25 years old and over, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	F	Female	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y15T24___X	Female, 15 to 24 years old, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y15T24___X	Both sexes or no breakdown by sex, 15 to 24 years old, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	M	Male	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y15T24___X	Male, 15 to 24 years old, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	M	Male	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE15___X	Male, 15 years old and over, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE15___X	Both sexes or no breakdown by sex, 15 years old and over, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	578	Norway	F	Female	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE15___X	Female, 15 years old and over, not available or not specified	1700	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE25___X	Both sexes or no breakdown by sex, 25 years old and over, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	M	Male	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE25___X	Male, 25 years old and over, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	F	Female	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE25___X	Female, 25 years old and over, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y15T24___X	Both sexes or no breakdown by sex, 15 to 24 years old, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	M	Male	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y15T24___X	Male, 15 to 24 years old, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	F	Female	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y15T24___X	Female, 15 to 24 years old, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE15___X	Both sexes or no breakdown by sex, 15 years old and over, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	21	6	11
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	F	Female	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE15___X	Female, 15 years old and over, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	9	Oceania	M	Male	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE15___X	Male, 15 years old and over, not available or not specified	1700					1	Region		[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	543	Oceania (exc. Australia and New Zealand)	M	Male	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE25___X	Male, 25 years old and over, not available or not specified	1700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	543	Oceania (exc. Australia and New Zealand)	F	Female	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y_GE25___X	Female, 25 years old and over, not available or not specified	1700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	543	Oceania (exc. Australia and New Zealand)	_T	Both sexes or no breakdown by sex	Y_GE25	25 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y_GE25___X	Both sexes or no breakdown by sex, 25 years old and over, not available or not specified	1700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	543	Oceania (exc. Australia and New Zealand)	M	Male	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y15T24___X	Male, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	543	Oceania (exc. Australia and New Zealand)	F	Female	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	F__Y15T24___X	Female, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	543	Oceania (exc. Australia and New Zealand)	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	_T__Y15T24___X	Both sexes or no breakdown by sex, 15 to 24 years old, not available or not specified	1700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	543	Oceania (exc. Australia and New Zealand)	M	Male	Y_GE15	15 years old and over	_X	Not Available or not specified	SEX__AGE__DISABILITY_STATUS	M__Y_GE15___X	Male, 15 years old and over, not available or not specified	1700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
