INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	558	Nicaragua	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2005, 2009, 2014]	2001	2014	4	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	562	Niger	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	562	Niger	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	562	Niger	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	562	Niger	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	566	Nigeria	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2003, 2007, 2008, 2011, 2013, 2016, 2018]	2003	2018	7	2	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	566	Nigeria	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2003, 2007, 2008, 2011, 2013, 2016, 2018]	2003	2018	7	2	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	566	Nigeria	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2003, 2007, 2008, 2011, 2013, 2016, 2018]	2003	2018	7	2	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	566	Nigeria	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2003, 2007, 2008, 2011, 2013, 2016, 2018]	2003	2018	7	2	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	566	Nigeria	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2003, 2007, 2008, 2011, 2013, 2016, 2018]	2003	2018	7	2	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	566	Nigeria	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2003, 2007, 2008, 2010, 2011, 2013, 2016, 2018]	2003	2018	8	2	5
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	807	North Macedonia	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2011, 2019]	2011	2019	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	807	North Macedonia	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2011, 2019]	2011	2019	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	807	North Macedonia	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2011, 2019]	2011	2019	2	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	807	North Macedonia	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2011]	2011	2011	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	586	Pakistan	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007, 2012, 2018]	2007	2018	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	586	Pakistan	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007, 2012, 2018]	2007	2018	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	586	Pakistan	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007, 2012, 2018]	2007	2018	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	586	Pakistan	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007, 2012, 2018]	2007	2018	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	586	Pakistan	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007, 2012, 2018]	2007	2018	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	586	Pakistan	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007, 2012, 2018]	2007	2018	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	591	Panama	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	4	7
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	591	Panama	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	4	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	591	Panama	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	4	7
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	591	Panama	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	4	7
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	591	Panama	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	4	7
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	591	Panama	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	4	7
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	598	Papua New Guinea	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	598	Papua New Guinea	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	598	Papua New Guinea	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	598	Papua New Guinea	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	598	Papua New Guinea	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	598	Papua New Guinea	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	600	Paraguay	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	17	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	600	Paraguay	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	600	Paraguay	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	17	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	600	Paraguay	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018]	2001	2018	16	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	600	Paraguay	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	17	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	600	Paraguay	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018]	2001	2018	16	3	8
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	604	Peru	F	Female	ISCED11_2	Lower secondary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	604	Peru	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	604	Peru	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	604	Peru	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	604	Peru	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	604	Peru	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	608	Philippines	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2018]	2004	2018	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	608	Philippines	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2018]	2004	2018	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	608	Philippines	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2018]	2004	2018	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	608	Philippines	F	Female	ISCED11_2	Lower secondary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2018]	2004	2018	2	1	1
