INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	804	Ukraine	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2007, 2013]	2007	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	804	Ukraine	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2007, 2013]	2007	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R___T	Both sexes or no breakdown by sex, primary education, rural, total (national average) or no breakdown	4300	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2004, 2010, 2012, 2015]	2002	2015	5	1	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2010, 2015]	2004	2015	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2010, 2015]	2004	2015	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2010, 2015]	2004	2015	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2010, 2015]	2004	2015	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2010, 2015]	2004	2015	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	858	Uruguay	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2008	2018	10	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	858	Uruguay	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	4	9
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	858	Uruguay	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2008	2018	10	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	858	Uruguay	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2008	2018	10	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	858	Uruguay	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R___T	Both sexes or no breakdown by sex, primary education, rural, total (national average) or no breakdown	4300	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2008	2018	11	4	9
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	858	Uruguay	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2008	2018	10	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	860	Uzbekistan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R___T	Both sexes or no breakdown by sex, primary education, rural, total (national average) or no breakdown	4300	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2000, 2006]	2000	2006	2	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	860	Uzbekistan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2006]	2006	2006	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	860	Uzbekistan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2006]	2006	2006	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	860	Uzbekistan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2006]	2006	2006	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	860	Uzbekistan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2006]	2006	2006	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	860	Uzbekistan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2006]	2006	2006	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	548	Vanuatu	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	548	Vanuatu	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R___T	Both sexes or no breakdown by sex, primary education, rural, total (national average) or no breakdown	4300	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	548	Vanuatu	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	548	Vanuatu	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	548	Vanuatu	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	548	Vanuatu	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007]	2007	2007	1	0	0
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	704	Viet Nam	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R___T	Both sexes or no breakdown by sex, primary education, rural, total (national average) or no breakdown	4300	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2002, 2006, 2009, 2011, 2014]	2000	2014	6	0	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	704	Viet Nam	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2014]	2011	2014	2	0	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	704	Viet Nam	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2014]	2011	2014	2	0	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	704	Viet Nam	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2014]	2011	2014	2	0	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	704	Viet Nam	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2014]	2011	2014	2	0	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	704	Viet Nam	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2014]	2011	2014	2	0	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	887	Yemen	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	887	Yemen	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R___T	Both sexes or no breakdown by sex, primary education, rural, total (national average) or no breakdown	4300	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	887	Yemen	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	887	Yemen	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	887	Yemen	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	887	Yemen	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2013]	2006	2013	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	894	Zambia	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2013, 2018]	2001	2018	4	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	894	Zambia	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2013, 2018]	2001	2018	4	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	894	Zambia	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2013, 2018]	2001	2018	4	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	894	Zambia	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2013, 2018]	2001	2018	4	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	894	Zambia	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2013, 2018]	2001	2018	4	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	894	Zambia	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R___T	Both sexes or no breakdown by sex, primary education, rural, total (national average) or no breakdown	4300	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2013, 2018]	2001	2018	4	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	716	Zimbabwe	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q3	Both sexes or no breakdown by sex, primary education, rural, quintile 3	4300	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2010, 2015, 2019]	2005	2019	4	2	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	716	Zimbabwe	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q2	Both sexes or no breakdown by sex, primary education, rural, quintile 2	4300	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2010, 2015, 2019]	2005	2019	4	2	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	716	Zimbabwe	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q1	Both sexes or no breakdown by sex, primary education, rural, quintile 1 (poorest)	4300	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2010, 2015, 2019]	2005	2019	4	2	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	716	Zimbabwe	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q5	Both sexes or no breakdown by sex, primary education, rural, quintile 5 (richest)	4300	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2010, 2015, 2019]	2005	2019	4	2	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	716	Zimbabwe	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	R	Rural	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1__R__Q4	Both sexes or no breakdown by sex, primary education, rural, quintile 4	4300	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2010, 2015, 2019]	2005	2019	4	2	3
