INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	F	Female	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	484	Mexico	M	Male	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	188	Costa Rica	F	Female	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	188	Costa Rica	M	Male	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	380	Italy	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2003, 2009, 2014]	2003	2014	3	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	170	Colombia	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	380	Italy	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2003, 2009, 2014]	2003	2014	3	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	170	Colombia	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2008]	2000	2008	2	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2008]	2000	2008	2	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	F	Female	_T	All age ranges or no breakdown by age	_T	All areas	SEX__AGE__URBANIZATION	F___T___T	Female, all age ranges or no breakdown by age, all areas	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	M	Male	_T	All age ranges or no breakdown by age	_T	All areas	SEX__AGE__URBANIZATION	M___T___T	Male, all age ranges or no breakdown by age, all areas	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	76	Brazil	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	250	France	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	250	France	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007, 2013]	2007	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007, 2013]	2007	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	F	Female	Y_GE14	14 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE14___T	Female, 14 years old and over, all areas	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	858	Uruguay	M	Male	Y_GE14	14 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE14___T	Male, 14 years old and over, all areas	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2000, 2004, 2007, 2010, 2013, 2016]	2000	2016	6	1	3
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	756	Switzerland	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2000, 2004, 2007, 2010, 2013, 2016]	2000	2016	6	1	3
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	480	Mauritius	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	480	Mauritius	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	372	Ireland	F	Female	Y15T64	15 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T64___T	Female, 15 to 64 years old, all areas	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2005]	2005	2005	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	372	Ireland	M	Male	Y15T64	15 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T64___T	Male, 15 to 64 years old, all areas	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2005]	2005	2005	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	F	Female	Y20T64	20 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T64___T	Female, 20 to 64 years old, all areas	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	752	Sweden	M	Male	Y20T64	20 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T64___T	Male, 20 to 64 years old, all areas	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	F	Female	Y_GE16	16 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE16___T	Female, 16 years old and over, all areas	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	208	Denmark	M	Male	Y_GE16	16 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE16___T	Male, 16 years old and over, all areas	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2000, 2003, 2006]	2000	2006	3	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2000, 2003, 2006]	2000	2006	3	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	398	Kazakhstan	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2002, 2013]	2002	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	344	China, Hong Kong Special Administrative Region	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2002, 2013]	2002	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	788	Tunisia	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2006]	2006	2006	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	788	Tunisia	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2006]	2006	2006	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	F	Female	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2010, 2015]	2010	2015	2	1	2
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	M	Male	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2010, 2015]	2010	2015	2	1	2
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	442	Luxembourg	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	442	Luxembourg	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	F	Female	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2007, 2011]	2000	2011	3	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	M	Male	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2007, 2011]	2000	2011	3	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2010]	2000	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2010]	2000	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	470	Malta	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	470	Malta	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	724	Spain	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2003, 2010]	2003	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	724	Spain	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2003, 2010]	2003	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	40	Austria	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	40	Austria	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	F	Female	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	152	Chile	M	Male	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	32	Argentina	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2010, 2013]	2005	2013	3	0	2
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	32	Argentina	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2005, 2010, 2013]	2005	2013	3	0	2
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	112	Belarus	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
