INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	392	Japan	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2001, 2006, 2011, 2016]	2001	2016	4	1	2
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	392	Japan	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2001, 2006, 2011, 2016]	2001	2016	4	1	2
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	392	Japan	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2001, 2006, 2011, 2016]	2001	2016	4	1	2
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y55T64__U	Female, 55 to 64 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y55T64__U	Male, 55 to 64 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y55T64__R	Female, 55 to 64 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y55T64__R	Male, 55 to 64 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y45T54__U	Female, 45 to 54 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y45T54__U	Male, 45 to 54 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y45T54__R	Female, 45 to 54 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y45T54__R	Male, 45 to 54 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y25T44	25 to 44 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y25T44__U	Female, 25 to 44 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y25T44	25 to 44 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y25T44__U	Male, 25 to 44 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y25T44	25 to 44 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y25T44__R	Female, 25 to 44 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y25T44	25 to 44 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y25T44__R	Male, 25 to 44 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2003, 2006]	2003	2006	2	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2003, 2006]	2003	2006	2	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y15T24	15 to 24 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y15T24__U	Female, 15 to 24 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y15T24	15 to 24 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y15T24__U	Male, 15 to 24 years old, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y15T24	15 to 24 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y15T24__R	Female, 15 to 24 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y15T24	15 to 24 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y15T24__R	Male, 15 to 24 years old, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE65	65 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE65__U	Female, 65 years old and over, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE65	65 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE65__U	Male, 65 years old and over, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE65	65 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE65__R	Female, 65 years old and over, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE65	65 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE65__R	Male, 65 years old and over, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE15	15 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE15__U	Female, 15 years old and over, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE15	15 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE15__U	Male, 15 years old and over, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE15	15 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE15__R	Female, 15 years old and over, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE15	15 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE15__R	Male, 15 years old and over, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE10	10 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE10__U	Female, 10 years old and over, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE10	10 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE10__U	Male, 10 years old and over, urban	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE10	10 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE10__R	Female, 10 years old and over, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE10	10 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE10__R	Male, 10 years old and over, rural	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2012, 2018]	2012	2018	2	1	2
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	398	Kazakhstan	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2012, 2018]	2012	2018	2	1	2
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	417	Kyrgyzstan	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2000, 2005]	2000	2005	2	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	417	Kyrgyzstan	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2000, 2005]	2000	2005	2	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	417	Kyrgyzstan	F	Female	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2010, 2015]	2010	2015	2	1	2
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	417	Kyrgyzstan	M	Male	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2010, 2015]	2010	2015	2	1	2
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	F	Female	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y55T64__U	Female, 55 to 64 years old, urban	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	M	Male	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y55T64__U	Male, 55 to 64 years old, urban	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	F	Female	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y55T64__R	Female, 55 to 64 years old, rural	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	M	Male	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y55T64__R	Male, 55 to 64 years old, rural	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	F	Female	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	M	Male	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	F	Female	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y45T54__U	Female, 45 to 54 years old, urban	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	M	Male	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y45T54__U	Male, 45 to 54 years old, urban	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	F	Female	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y45T54__R	Female, 45 to 54 years old, rural	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	M	Male	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y45T54__R	Male, 45 to 54 years old, rural	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	F	Female	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	M	Male	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	c59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	418	Lao People's Democratic Republic	F	Female	Y25T44	25 to 44 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y25T44__U	Female, 25 to 44 years old, urban	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
