INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	768	Togo	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	800	Uganda	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	834	United Republic of Tanzania	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	854	Burkina Faso	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	854	Burkina Faso	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	854	Burkina Faso	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	854	Burkina Faso	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	854	Burkina Faso	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	854	Burkina Faso	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	854	Burkina Faso	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	894	Zambia	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	170	Colombia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	170	Colombia	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	170	Colombia	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	170	Colombia	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	170	Colombia	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
