INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	430	Liberia	F	Female	Y15T19	15 to 19 years old	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2005, 2007, 2010, 2011, 2015]	2004	2015	6	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	450	Madagascar	F	Female	Y15T19	15 to 19 years old	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2001, 2002, 2006, 2007, 2009, 2011, 2014]	2000	2014	8	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	454	Malawi	F	Female	Y15T19	15 to 19 years old	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2012, 2014, 2015]	2002	2015	11	1	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	466	Mali	F	Female	Y15T19	15 to 19 years old	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2004, 2005, 2008, 2010, 2011, 2014]	2004	2014	6	0	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	478	Mauritania	F	Female	Y15T19	15 to 19 years old	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2001, 2009, 2010, 2011, 2014]	2000	2014	6	0	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	508	Mozambique	F	Female	Y15T19	15 to 19 years old	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2002, 2007, 2009, 2010, 2014]	2001	2014	6	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	516	Namibia	F	Female	Y15T19	15 to 19 years old	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2004, 2005, 2011, 2012, 2016]	2001	2016	6	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	562	Niger	F	Female	Y15T19	15 to 19 years old	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2001, 2004, 2009, 2010, 2012, 2014, 2015]	2000	2015	8	1	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	566	Nigeria	F	Female	Y15T19	15 to 19 years old	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2001, 2006, 2007, 2009, 2010, 2011, 2014, 2015]	2000	2015	9	1	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	624	Guinea-Bissau	F	Female	Y15T19	15 to 19 years old	-14.40182514	12.11760394	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2005, 2009, 2012]	2000	2012	4	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	646	Rwanda	F	Female	Y15T19	15 to 19 years old	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2003, 2005, 2006, 2008, 2009, 2011, 2012, 2013, 2014, 2016]	2002	2016	11	1	5
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	678	Sao Tome and Principe	F	Female	Y15T19	15 to 19 years old	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2007, 2013, 2014]	2006	2014	4	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	686	Senegal	F	Female	Y15T19	15 to 19 years old	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2016]	2000	2016	13	1	5
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	694	Sierra Leone	F	Female	Y15T19	15 to 19 years old	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2002, 2003, 2004, 2005, 2006, 2009, 2010, 2011, 2012, 2015, 2016]	2000	2016	12	2	5
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	706	Somalia	F	Female	Y15T19	15 to 19 years old	46.20367477	4.406485729	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2005]	2002	2005	2	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	710	South Africa	F	Female	Y15T19	15 to 19 years old	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2002, 2006, 2011, 2015]	2001	2015	5	1	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	716	Zimbabwe	F	Female	Y15T19	15 to 19 years old	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2003, 2004, 2007, 2008, 2009, 2012, 2013, 2014, 2017]	2002	2017	10	1	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	728	South Sudan	F	Female	Y15T19	15 to 19 years old	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2008]	2007	2008	2	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	729	Sudan	F	Female	Y15T19	15 to 19 years old	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2007, 2009, 2013]	2007	2013	3	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	768	Togo	F	Female	Y15T19	15 to 19 years old	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2009, 2010, 2011, 2012, 2016]	2006	2016	6	1	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	800	Uganda	F	Female	Y15T19	15 to 19 years old	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2004, 2005, 2008, 2009, 2010, 2013, 2015]	2002	2015	8	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	834	United Republic of Tanzania	F	Female	Y15T19	15 to 19 years old	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2003, 2006, 2007, 2008, 2010, 2012, 2014, 2016]	2002	2016	9	1	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	854	Burkina Faso	F	Female	Y15T19	15 to 19 years old	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2002, 2006, 2008, 2009, 2013, 2014, 2016]	2001	2016	8	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	894	Zambia	F	Female	Y15T19	15 to 19 years old	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2005, 2006, 2010, 2012]	2000	2012	5	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	28	Antigua and Barbuda	F	Female	Y15T19	15 to 19 years old	-61.7999755	17.07761471	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001]	2000	2001	2	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	44	Bahamas	F	Female	Y15T19	15 to 19 years old	-78.05111663	24.69546597	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2012]	2000	2012	11	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	68	Bolivia (Plurinational State of)	F	Female	Y15T19	15 to 19 years old	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2005, 2006, 2012, 2015]	2001	2015	6	1	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	76	Brazil	F	Female	Y15T19	15 to 19 years old	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	84	Belize	F	Female	Y15T19	15 to 19 years old	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2010, 2014, 2016, 2017]	2001	2017	6	2	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	92	British Virgin Islands	F	Female	Y15T19	15 to 19 years old	-64.63294223	18.42256578		4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007]	2000	2007	8	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	152	Chile	F	Female	Y15T19	15 to 19 years old	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	170	Colombia	F	Female	Y15T19	15 to 19 years old	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2002, 2003, 2005, 2007, 2008, 2014]	2000	2014	7	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	188	Costa Rica	F	Female	Y15T19	15 to 19 years old	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	212	Dominica	F	Female	Y15T19	15 to 19 years old	-61.3493756	15.43391378	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003]	2000	2003	4	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	214	Dominican Republic	F	Female	Y15T19	15 to 19 years old	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2004, 2005, 2007, 2011, 2012, 2013]	2000	2013	9	0	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	218	Ecuador	F	Female	Y15T19	15 to 19 years old	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2007]	2001	2007	3	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	328	Guyana	F	Female	Y15T19	15 to 19 years old	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2002, 2004, 2007, 2012, 2013]	2000	2013	6	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	332	Haiti	F	Female	Y15T19	15 to 19 years old	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2003, 2004, 2009, 2010, 2011, 2015]	2003	2015	6	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	340	Honduras	F	Female	Y15T19	15 to 19 years old	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2003, 2004, 2009, 2010, 2013]	2003	2013	5	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	500	Montserrat	F	Female	Y15T19	15 to 19 years old	-62.19261223	16.73558313		4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004]	2000	2004	5	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	531	Curaçao	F	Female	Y15T19	15 to 19 years old	-68.95033464	12.15058042		4	Country or Area	Latin America and the Caribbean	[2001, 2011]	2001	2011	2	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	558	Nicaragua	F	Female	Y15T19	15 to 19 years old	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2004, 2005, 2009]	2000	2009	4	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	600	Paraguay	F	Female	Y15T19	15 to 19 years old	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2006, 2007, 2008, 2015]	2001	2015	6	1	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	604	Peru	F	Female	Y15T19	15 to 19 years old	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2017]	2002	2017	11	1	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	659	Saint Kitts and Nevis	F	Female	Y15T19	15 to 19 years old	-62.76628613	17.33994219	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2007]	2000	2007	3	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	660	Anguilla	F	Female	Y15T19	15 to 19 years old	-63.05651612	18.21525315		4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2006]	2000	2006	3	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	796	Turks and Caicos Islands	F	Female	Y15T19	15 to 19 years old	-71.745121	21.80780585		4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	850	United States Virgin Islands	F	Female	Y15T19	15 to 19 years old	-64.76960113	17.73297693		4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016]	2000	2016	15	2	5
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	858	Uruguay	F	Female	Y15T19	15 to 19 years old	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	862	Venezuela (Bolivarian Republic of)	F	Female	Y15T19	15 to 19 years old	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2000	2012	13	0	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	31	Azerbaijan	F	Female	Y15T19	15 to 19 years old	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	268	Georgia	F	Female	Y15T19	15 to 19 years old	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	398	Kazakhstan	F	Female	Y15T19	15 to 19 years old	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	417	Kyrgyzstan	F	Female	Y15T19	15 to 19 years old	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	3	8
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	762	Tajikistan	F	Female	Y15T19	15 to 19 years old	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2000, 2002, 2005, 2010, 2011, 2016]	2000	2016	6	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	795	Turkmenistan	F	Female	Y15T19	15 to 19 years old	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2014]	2000	2014	8	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	860	Uzbekistan	F	Female	Y15T19	15 to 19 years old	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2010]	2000	2010	8	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	275	State of Palestine	F	Female	Y15T19	15 to 19 years old	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2003, 2005, 2006, 2009, 2010, 2012, 2014]	2003	2014	7	0	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	368	Iraq	F	Female	Y15T19	15 to 19 years old	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2004, 2009]	2000	2009	4	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	400	Jordan	F	Female	Y15T19	15 to 19 years old	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2005, 2006, 2007, 2008, 2010, 2011, 2016]	2000	2016	9	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	422	Lebanon	F	Female	Y15T19	15 to 19 years old	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2001, 2002, 2003]	2001	2003	3	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	512	Oman	F	Female	Y15T19	15 to 19 years old	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2003, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	14	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	760	Syrian Arab Republic	F	Female	Y15T19	15 to 19 years old	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2004, 2009]	2000	2009	3	0	0
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	784	United Arab Emirates	F	Female	Y15T19	15 to 19 years old	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2016, 2017]	2000	2017	12	2	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	887	Yemen	F	Female	Y15T19	15 to 19 years old	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2004, 2005, 2012]	2000	2012	5	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	104	Myanmar	F	Female	Y15T19	15 to 19 years old	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2005, 2006, 2007, 2013, 2014]	2000	2014	7	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	116	Cambodia	F	Female	Y15T19	15 to 19 years old	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003, 2004, 2008, 2009, 2012, 2013]	2003	2013	6	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	360	Indonesia	F	Female	Y15T19	15 to 19 years old	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2005, 2006, 2009, 2010]	2000	2010	6	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	418	Lao People's Democratic Republic	F	Female	Y15T19	15 to 19 years old	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2005, 2009, 2010, 2014, 2016]	2004	2016	6	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	608	Philippines	F	Female	Y15T19	15 to 19 years old	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2001, 2002, 2006, 2007, 2011, 2012, 2016]	2001	2016	7	1	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	626	Timor-Leste	F	Female	Y15T19	15 to 19 years old	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2001, 2002, 2004, 2007, 2008, 2010, 2015]	2001	2015	7	1	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	704	Viet Nam	F	Female	Y15T19	15 to 19 years old	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014]	2000	2014	14	0	4
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	764	Thailand	F	Female	Y15T19	15 to 19 years old	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	156	China	F	Female	Y15T19	15 to 19 years old	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	1	6
