INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	418	Lao People's Democratic Republic	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	418	Lao People's Democratic Republic	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	418	Lao People's Democratic Republic	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	418	Lao People's Democratic Republic	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	418	Lao People's Democratic Republic	F	Female	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	5000	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	418	Lao People's Democratic Republic	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	426	Lesotho	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2017, 2019]	2014	2019	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	428	Latvia	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2015, 2019]	2015	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2019]	2014	2019	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	440	Lithuania	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2015, 2016, 2017, 2019]	2015	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014, 2016]	2014	2016	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2017]	2014	2017	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	442	Luxembourg	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	446	China, Macao Special Administrative Region	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	MAC	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	450	Madagascar	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
