INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	main_statistics_field
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO08_7	Female, craft and related trades workers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO08_8	Female, plant and machine operators and assemblers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO08_9	Female, elementary occupations (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO08_X	Female, not elsewhere classified (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88	Female, all occupations (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_1	Female, legislators, senior officials and managers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_2	Female, professionals (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_3	Female, technicians and associate professionals (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_4	Female, clerks (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_5	Female, service workers and shop and market sales workers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_6	Female, skilled agricultural and fishery workers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_7	Female, craft and related trades workers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_8	Female, plant and machine operators and assemblers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_9	Female, elementary occupations (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	F__ISCO88_X	Female, not elsewhere classified (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08	Male, all occupations (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_0	Male, armed forces occupations (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_1	Male, managers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_2	Male, professionals (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_3	Male, technicians and associate professionals (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_4	Male, clerical support workers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_5	Male, services and sales workers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_6	Male, skilled agricultural, forestry and fishery workers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_7	Male, craft and related trades workers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_8	Male, plant and machine operators and assemblers (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_9	Male, elementary occupations (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO08_X	Male, not elsewhere classified (isco-08)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88	Male, all occupations (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_1	Male, legislators, senior officials and managers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_2	Male, professionals (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_3	Male, technicians and associate professionals (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_4	Male, clerks (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_5	Male, service workers and shop and market sales workers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_6	Male, skilled agricultural and fishery workers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_7	Male, craft and related trades workers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_8	Male, plant and machine operators and assemblers (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_9	Male, elementary occupations (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	SEX__OCCUPATION	M__ISCO88_X	Male, not elsewhere classified (isco-88)	2100	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08	Both sexes or no breakdown by sex, all occupations (isco-08)	2200	1
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_0	Both sexes or no breakdown by sex, armed forces occupations (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_1	Both sexes or no breakdown by sex, managers (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_2	Both sexes or no breakdown by sex, professionals (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_3	Both sexes or no breakdown by sex, technicians and associate professionals (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_4	Both sexes or no breakdown by sex, clerical support workers (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_5	Both sexes or no breakdown by sex, services and sales workers (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_6	Both sexes or no breakdown by sex, skilled agricultural, forestry and fishery workers (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_7	Both sexes or no breakdown by sex, craft and related trades workers (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_9	Both sexes or no breakdown by sex, elementary occupations (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO08_X	Both sexes or no breakdown by sex, not elsewhere classified (isco-08)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88	Both sexes or no breakdown by sex, all occupations (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_1	Both sexes or no breakdown by sex, legislators, senior officials and managers (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_2	Both sexes or no breakdown by sex, professionals (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_3	Both sexes or no breakdown by sex, technicians and associate professionals (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_4	Both sexes or no breakdown by sex, clerks (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_5	Both sexes or no breakdown by sex, service workers and shop and market sales workers (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_6	Both sexes or no breakdown by sex, skilled agricultural and fishery workers (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_7	Both sexes or no breakdown by sex, craft and related trades workers (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_8	Both sexes or no breakdown by sex, plant and machine operators and assemblers (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_9	Both sexes or no breakdown by sex, elementary occupations (isco-88)	2200	
I.13	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	SEX__OCCUPATION	_T__ISCO88_X	Both sexes or no breakdown by sex, not elsewhere classified (isco-88)	2200	
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	SEX	_T	Both sexes or no breakdown by sex	2300	1
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	SEX	F	Female	2300	
I.14	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	SEX	M	Male	2300	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_O___T__CHL_AGET6_NO	Other, all household types, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_O___T__CHL_AGET6_TOTAL	Other, all household types, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_O__E__CHL_AGET6_TOTAL	Other, extended family, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_O__K__CHL_AGET6_TOTAL	Other, couple with children, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_NO	Both sexes or no breakdown by sex, all household types, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, all household types,  total	2500	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_YES	Both sexes or no breakdown by sex, all household types, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__C__CHL_AGET6_NO	Both sexes or no breakdown by sex, couple without children, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__C__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, couple without children, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__E__CHL_AGET6_NO	Both sexes or no breakdown by sex, extended family, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__E__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, extended family, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__E__CHL_AGET6_YES	Both sexes or no breakdown by sex, extended family, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__K__CHL_AGET6_NO	Both sexes or no breakdown by sex, couple with children, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__K__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, couple with children, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__K__CHL_AGET6_YES	Both sexes or no breakdown by sex, couple with children, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__L__CHL_AGET6_NO	Both sexes or no breakdown by sex, lone parent, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__L__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, lone parent, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__L__CHL_AGET6_YES	Both sexes or no breakdown by sex, lone parent, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__O__CHL_AGET6_NO	Both sexes or no breakdown by sex, one person, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T__O__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, one person, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F___T__CHL_AGET6_NO	Female, all household types, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F___T__CHL_AGET6_TOTAL	Female, all household types,  total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F___T__CHL_AGET6_YES	Female, all household types, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__C__CHL_AGET6_NO	Female, couple without children, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__C__CHL_AGET6_TOTAL	Female, couple without children, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__E__CHL_AGET6_NO	Female, extended family, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__E__CHL_AGET6_TOTAL	Female, extended family, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__E__CHL_AGET6_YES	Female, extended family, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_TOTAL	Female, couple with children, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_YES	Female, couple with children, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__L__CHL_AGET6_NO	Female, lone parent, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__L__CHL_AGET6_TOTAL	Female, lone parent, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__L__CHL_AGET6_YES	Female, lone parent, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__O__CHL_AGET6_NO	Female, one person, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__O__CHL_AGET6_TOTAL	Female, one person, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_NO	Male, all household types, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, all household types,  total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_YES	Male, all household types,  with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__C__CHL_AGET6_NO	Male, couple without children, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__C__CHL_AGET6_TOTAL	Male, couple without children, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__E__CHL_AGET6_NO	Male, extended family, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__E__CHL_AGET6_TOTAL	Male, extended family, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__E__CHL_AGET6_YES	Male, extended family, with children under 6	2500	
