INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE25__AGG_3T8,OBS_VALUE__F__Y_GE25__AGG_3T8,OBS_VALUE__M__Y_GE25__AGG_3T8,NATURE___T__Y_GE25__AGG_3T8,NATURE__F__Y_GE25__AGG_3T8,NATURE__M__Y_GE25__AGG_3T8,isLatestValue___T__Y_GE25__AGG_3T8,isLatestValue__F__Y_GE25__AGG_3T8,isLatestValue__M__Y_GE25__AGG_3T8
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",470,Malta,MLT,14.58333333,35.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2011,38.26,74.81,14.04,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",470,Malta,MLT,14.58333333,35.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2012,28.66,76.29,15.47,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",470,Malta,MLT,14.58333333,35.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2013,24.37,76.37,16.03,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",470,Malta,MLT,14.58333333,35.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2014,12.39,78.86,94.68,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",470,Malta,MLT,14.58333333,35.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2015,86.36,79.41,94.34,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",48,Bahrain,BHR,50.55,26.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2001,60.96,8.65,69.3,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",48,Bahrain,BHR,50.55,26.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,66.78,28.06,69.03,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",480,Mauritius,MUS,57.55,-20.28333333,Sub-Saharan Africa,G,Global,2017,PT,Percent,1990,85.56,68.68,0.0,C,C,N,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",480,Mauritius,MUS,57.55,-20.28333333,Sub-Saharan Africa,G,Global,2017,PT,Percent,2000,82.33,70.72,82.23,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",480,Mauritius,MUS,57.55,-20.28333333,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,86.8,71.5,84.86,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1990,27.14,82.65,9.74,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2000,21.59,90.66,2.93,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2004,41.95,52.06,5.38,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2005,16.49,0.0,2.02,C,N,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,95.06,0.0,14.85,C,N,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,52.94,9.33,58.95,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,88.04,8.5,44.95,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,87.72,8.62,40.22,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,87.64,12.75,29.59,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,87.29,12.84,16.98,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,87.1,12.66,4.56,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,86.6,7.59,11.11,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",484,Mexico,MEX,-102.0,23.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,86.25,8.97,8.86,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",496,Mongolia,MNG,105.0,46.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2000,96.34,0.0,26.5,C,N,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",496,Mongolia,MNG,105.0,46.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2010,96.63,0.0,18.73,C,N,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,86.44,10.58,0.0,C,C,N,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,89.8,13.29,96.46,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,89.18,7.13,20.66,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,88.53,7.76,92.47,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,48.42,4.21,37.55,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,48.01,2.9,37.55,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,46.45,14.83,85.18,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,46.36,21.57,41.76,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",498,Republic of Moldova,MDA,29.0,47.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,45.67,29.54,37.55,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",499,Montenegro,MNE,19.3,42.5,Europe and Northern America,G,Global,2017,PT,Percent,2003,69.78,13.74,9.57,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",499,Montenegro,MNE,19.3,42.5,Europe and Northern America,G,Global,2017,PT,Percent,2011,69.05,14.98,10.24,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",50,Bangladesh,BGD,90.0,24.0,Central and Southern Asia,G,Global,2017,PT,Percent,1981,10.35,35.01,43.98,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",50,Bangladesh,BGD,90.0,24.0,Central and Southern Asia,G,Global,2017,PT,Percent,2001,10.19,33.8,43.37,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",508,Mozambique,MOZ,35.0,-18.25,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,82.89,67.01,2.26,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",51,Armenia,ARM,45.0,40.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2001,25.33,32.55,94.06,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",51,Armenia,ARM,45.0,40.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,52.53,38.14,36.97,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",51,Armenia,ARM,45.0,40.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,52.94,36.83,3.53,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",512,Oman,OMN,57.0,21.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2003,73.1,98.39,5.03,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",512,Oman,OMN,57.0,21.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,100.0,98.41,4.94,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",512,Oman,OMN,57.0,21.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,74.82,99.13,5.13,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",512,Oman,OMN,57.0,21.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,76.96,99.19,5.12,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",516,Namibia,NAM,17.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2001,86.59,67.78,14.75,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",52,Barbados,BRB,-59.53333333,13.16666666,Latin America and the Caribbean,G,Global,2017,PT,Percent,2000,87.33,82.25,74.03,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",524,Nepal,NPL,84.0,28.0,Central and Southern Asia,G,Global,2017,PT,Percent,1971,90.39,0.0,90.29,C,N,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",524,Nepal,NPL,84.0,28.0,Central and Southern Asia,G,Global,2017,PT,Percent,2011,90.11,0.0,28.3,C,N,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,1971,24.75,32.76,33.86,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2004,25.22,32.66,32.48,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2005,25.48,34.68,30.03,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2007,25.51,17.26,29.73,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2008,26.23,15.64,28.77,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2009,27.05,16.22,27.25,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2010,27.34,18.57,43.84,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2011,77.63,15.4,42.08,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2012,76.71,18.08,40.56,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2013,73.15,17.09,17.56,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2014,72.13,17.33,18.48,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2015,70.74,17.77,20.13,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,23.05,40.59,0.0,C,C,N,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1979,98.95,28.33,11.14,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1981,9.55,42.58,41.54,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1991,9.3,36.47,41.87,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2006,0.0,38.04,40.49,N,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2011,0.0,37.2,40.13,N,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2012,0.0,38.81,39.6,N,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2014,0.0,39.83,39.46,N,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2015,0.0,40.97,39.46,N,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1971,38.55,,,C,,,True,,
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,1970,99.09,37.95,38.02,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2006,99.13,40.46,36.21,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2008,99.05,17.72,39.76,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2009,98.98,9.64,48.78,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2010,98.8,16.68,46.8,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2011,98.73,30.78,36.8,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2012,98.66,32.91,25.56,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2013,98.65,39.1,17.47,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2014,97.35,39.26,23.17,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",56,Belgium,BEL,4.0,50.83333333,Europe and Northern America,G,Global,2017,PT,Percent,2015,17.47,42.64,18.63,C,C,C,True,True,True
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,1970,90.76,7.96,3.35,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,1975,90.46,4.19,3.35,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,1980,89.84,13.46,67.34,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,1990,89.69,12.84,16.5,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,89.37,22.4,43.0,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,88.96,22.32,15.67,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,88.56,26.23,73.2,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,89.18,27.63,19.82,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,58.67,32.54,6.6,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,57.29,32.5,60.07,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,24.55,35.63,36.56,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,22.87,30.41,38.64,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,9.75,33.6,39.59,C,C,C,False,False,False
II.12,I229b17ac,Educational attainment of the population aged 25 and older by sex,S42da2179,"Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex",578,Norway,NOR,10.0,62.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,79.04,32.44,24.01,C,C,C,True,True,True
