INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_2___T__Q3,OBS_VALUE___T__ISCED11_2___T__Q2,OBS_VALUE___T__ISCED11_2___T__Q1,OBS_VALUE___T__ISCED11_2___T__Q4,OBS_VALUE___T__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T__Q3,OBS_VALUE__F__ISCED11_2___T__Q5,OBS_VALUE__F__ISCED11_2___T__Q4,OBS_VALUE__F__ISCED11_2___T__Q2,OBS_VALUE__F__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T___T,OBS_VALUE__M__ISCED11_2___T__Q2,OBS_VALUE__M__ISCED11_2___T__Q4,OBS_VALUE__M__ISCED11_2___T__Q3,OBS_VALUE__M__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2__R__Q5,OBS_VALUE___T__ISCED11_2__R___T,OBS_VALUE___T__ISCED11_2__R__Q3,OBS_VALUE___T__ISCED11_2__R__Q2,OBS_VALUE___T__ISCED11_2__R__Q1,OBS_VALUE___T__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R__Q3,OBS_VALUE__F__ISCED11_2__R__Q1,OBS_VALUE__F__ISCED11_2__R__Q2,OBS_VALUE__F__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R___T,OBS_VALUE__F__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R__Q3,OBS_VALUE__M__ISCED11_2__R__Q2,OBS_VALUE__M__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R___T,OBS_VALUE__M__ISCED11_2__R__Q1,OBS_VALUE__M__ISCED11_2__R__Q4,OBS_VALUE___T__ISCED11_2__U__Q3,OBS_VALUE___T__ISCED11_2__U__Q4,OBS_VALUE___T__ISCED11_2__U___T,OBS_VALUE___T__ISCED11_2__U__Q5,OBS_VALUE___T__ISCED11_2__U__Q2,OBS_VALUE___T__ISCED11_2__U__Q1,OBS_VALUE__F__ISCED11_2__U___T,OBS_VALUE__F__ISCED11_2__U__Q4,OBS_VALUE__F__ISCED11_2__U__Q5,OBS_VALUE__F__ISCED11_2__U__Q3,OBS_VALUE__F__ISCED11_2__U__Q2,OBS_VALUE__F__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q3,OBS_VALUE__M__ISCED11_2__U___T,OBS_VALUE__M__ISCED11_2__U__Q4,OBS_VALUE__M__ISCED11_2__U__Q5,OBS_VALUE__M__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q2,NATURE___T__ISCED11_2___T__Q3,NATURE___T__ISCED11_2___T__Q2,NATURE___T__ISCED11_2___T__Q1,NATURE___T__ISCED11_2___T__Q4,NATURE___T__ISCED11_2___T__Q5,NATURE___T__ISCED11_2___T___T,NATURE__F__ISCED11_2___T___T,NATURE__F__ISCED11_2___T__Q3,NATURE__F__ISCED11_2___T__Q5,NATURE__F__ISCED11_2___T__Q4,NATURE__F__ISCED11_2___T__Q2,NATURE__F__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T___T,NATURE__M__ISCED11_2___T__Q2,NATURE__M__ISCED11_2___T__Q4,NATURE__M__ISCED11_2___T__Q3,NATURE__M__ISCED11_2___T__Q5,NATURE___T__ISCED11_2__R__Q5,NATURE___T__ISCED11_2__R___T,NATURE___T__ISCED11_2__R__Q3,NATURE___T__ISCED11_2__R__Q2,NATURE___T__ISCED11_2__R__Q1,NATURE___T__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R__Q3,NATURE__F__ISCED11_2__R__Q1,NATURE__F__ISCED11_2__R__Q2,NATURE__F__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R___T,NATURE__F__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R__Q3,NATURE__M__ISCED11_2__R__Q2,NATURE__M__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R___T,NATURE__M__ISCED11_2__R__Q1,NATURE__M__ISCED11_2__R__Q4,NATURE___T__ISCED11_2__U__Q3,NATURE___T__ISCED11_2__U__Q4,NATURE___T__ISCED11_2__U___T,NATURE___T__ISCED11_2__U__Q5,NATURE___T__ISCED11_2__U__Q2,NATURE___T__ISCED11_2__U__Q1,NATURE__F__ISCED11_2__U___T,NATURE__F__ISCED11_2__U__Q4,NATURE__F__ISCED11_2__U__Q5,NATURE__F__ISCED11_2__U__Q3,NATURE__F__ISCED11_2__U__Q2,NATURE__F__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q3,NATURE__M__ISCED11_2__U___T,NATURE__M__ISCED11_2__U__Q4,NATURE__M__ISCED11_2__U__Q5,NATURE__M__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2___T__Q3,isLatestValue___T__ISCED11_2___T__Q2,isLatestValue___T__ISCED11_2___T__Q1,isLatestValue___T__ISCED11_2___T__Q4,isLatestValue___T__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T__Q3,isLatestValue__F__ISCED11_2___T__Q5,isLatestValue__F__ISCED11_2___T__Q4,isLatestValue__F__ISCED11_2___T__Q2,isLatestValue__F__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T___T,isLatestValue__M__ISCED11_2___T__Q2,isLatestValue__M__ISCED11_2___T__Q4,isLatestValue__M__ISCED11_2___T__Q3,isLatestValue__M__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2__R__Q5,isLatestValue___T__ISCED11_2__R___T,isLatestValue___T__ISCED11_2__R__Q3,isLatestValue___T__ISCED11_2__R__Q2,isLatestValue___T__ISCED11_2__R__Q1,isLatestValue___T__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R__Q3,isLatestValue__F__ISCED11_2__R__Q1,isLatestValue__F__ISCED11_2__R__Q2,isLatestValue__F__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R___T,isLatestValue__F__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R__Q3,isLatestValue__M__ISCED11_2__R__Q2,isLatestValue__M__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R___T,isLatestValue__M__ISCED11_2__R__Q1,isLatestValue__M__ISCED11_2__R__Q4,isLatestValue___T__ISCED11_2__U__Q3,isLatestValue___T__ISCED11_2__U__Q4,isLatestValue___T__ISCED11_2__U___T,isLatestValue___T__ISCED11_2__U__Q5,isLatestValue___T__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2__U__Q1,isLatestValue__F__ISCED11_2__U___T,isLatestValue__F__ISCED11_2__U__Q4,isLatestValue__F__ISCED11_2__U__Q5,isLatestValue__F__ISCED11_2__U__Q3,isLatestValue__F__ISCED11_2__U__Q2,isLatestValue__F__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q3,isLatestValue__M__ISCED11_2__U___T,isLatestValue__M__ISCED11_2__U__Q4,isLatestValue__M__ISCED11_2__U__Q5,isLatestValue__M__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q2
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,,,,,,64.0,63.9,,,,,,,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,,,,,,64.9,65.3,,,,,,,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,,,,,,66.0,66.6,,,,,,,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,,,,,,66.9,67.9,,,,,,,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,,,,,,68.0,69.2,,,,,,,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,,,,,,69.0,70.4,,,,,,,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,,,,,,69.9,71.4,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,,,,,,70.7,72.5,,,,,,,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,,,,,,71.5,73.4,,,,,,,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,39.30862,25.07542,17.05393,46.20372,63.55375,40.17765,39.00326,39.86581,58.79999,46.89171,22.25855,18.34085,15.39316,41.575,28.4725,45.29895,38.74842,69.16209,65.40076,36.4492,40.63702,25.51411,17.1295,46.81155,41.61088,18.34085,22.76468,48.07346,35.90356,61.02879,39.62933,28.69238,70.25671,37.09395,15.55029,45.12442,29.68063,44.87405,52.09104,62.39003,,,48.77798,44.247,57.45813,,,,,56.12105,45.66959,68.43485,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,C,C,C,,,,,C,C,C,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,,,,,False,False,False,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,39.47949,40.19697,25.84981,55.54996,68.12354,47.35867,51.87931,47.50446,65.49191,63.68204,42.11259,28.26931,23.45858,42.87518,38.61386,45.55267,32.34673,70.88167,58.59594,42.50604,36.74088,39.29269,26.28556,56.42446,43.20827,29.30513,42.7567,64.55936,47.36882,50.3079,31.46086,36.60149,69.35707,37.88698,23.32996,46.91579,50.5054,51.94076,62.16704,72.98032,,,64.51031,60.44631,74.51433,61.49837,,,36.76464,59.51553,39.0176,71.53779,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,C,C,C,C,,,C,C,C,C,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,True,False,True,,,True,False,False,False,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,46.1197,41.34889,25.02731,64.51728,77.34772,50.53206,54.33251,54.3931,77.29132,68.53799,43.61023,24.25044,25.66832,47.09634,39.4223,61.5514,38.46325,77.42336,81.48508,45.41768,46.87546,40.04055,24.70046,62.12151,55.1482,23.02413,45.08479,70.9238,50.95299,85.08731,39.00539,35.60266,77.31521,40.405,26.07214,54.21392,,68.71003,68.50435,74.89251,,,66.25687,,73.11491,,,,,70.5239,71.78871,77.49667,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,,,C,,C,,,,,C,C,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,,True,,,,,True,True,True,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2005,100.0,98.83,99.07,99.18,97.68,99.04,99.31,,,,,,,98.8,,,,,,99.49,,,,,,,,,,,,,,,,,,,97.98,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2011,100.0,99.12,97.8,100.0,100.0,99.13,98.75,,,,,,,99.49,,,,,,98.77,,,,,,,,,,,,,,,,,,,99.76,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2013,100.0,99.26,99.36,100.0,100.0,99.63,99.74,,,,,,,99.54,,,,,,100.0,,,,,,,,,,,,,,,,,,,99.5,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2014,100.0,100.0,99.76,100.0,98.12,99.69,99.36,,,,,,,100.0,,,,,,99.66,,,,,,,,,,,,,,,,,,,99.7,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,,,,,,64.9,63.7,,,,,,,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2001,,,,,,66.3,65.4,,,,,,,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2002,,,,,,67.5,66.8,,,,,,,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2003,,,,,,69.0,68.5,,,,,,,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2004,,,,,,70.5,70.2,,,,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2005,,,,,,72.1,72.0,,,,,,,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2006,,,,,,73.6,74.0,,,,,,,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2007,,,,,,75.0,76.0,,,,,,,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2008,,,,,,76.4,77.9,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2009,,,,,,77.7,79.7,,,,,,,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2010,,,,,,78.7,81.2,,,,,,,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2011,,,,,,79.4,82.3,,,,,,,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2012,,,,,,79.9,83.1,,,,,,,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2013,,,,,,80.4,84.0,,,,,,,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2014,,,,,,80.9,84.8,,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2015,,,,,,81.6,85.7,,,,,,,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
