INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_1,OBS_VALUE__F__ISCED11_1,OBS_VALUE__M__ISCED11_1,NATURE___T__ISCED11_1,NATURE__F__ISCED11_1,NATURE__M__ISCED11_1,isLatestValue___T__ISCED11_1,isLatestValue__F__ISCED11_1,isLatestValue__M__ISCED11_1
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",428,Latvia,LVA,25.0,57.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,87.36,89.38,85.42,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",428,Latvia,LVA,25.0,57.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,90.88,93.3,88.57,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",430,Liberia,LBR,-9.5,6.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1999,14.44,11.75,17.08,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",430,Liberia,LBR,-9.5,6.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2006,8.27,8.37,8.18,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",430,Liberia,LBR,-9.5,6.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2008,17.65,17.56,17.74,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",430,Liberia,LBR,-9.5,6.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2009,9.93,9.67,10.18,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",430,Liberia,LBR,-9.5,6.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,8.72,8.6,8.83,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",430,Liberia,LBR,-9.5,6.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,9.63,9.53,9.72,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",430,Liberia,LBR,-9.5,6.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,9.78,9.55,9.99,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1971,82.28,69.77,94.46,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1972,74.51,65.16,83.61,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1973,81.85,74.95,88.55,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1974,84.85,81.03,88.55,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1975,83.34,79.47,87.09,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1976,92.68,88.25,96.96,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1977,90.43,87.75,93.01,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1978,87.87,85.9,89.77,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1980,83.46,81.82,85.05,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1981,88.09,86.17,89.94,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",434,Libya,LBY,17.0,25.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1983,92.55,90.54,94.49,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2003,99.57,99.11,100.0,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2004,99.0,98.99,99.01,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2006,97.82,100.0,95.37,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2007,98.25,99.54,96.76,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2008,97.78,98.45,97.16,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2009,95.73,97.65,94.15,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2010,98.24,96.96,99.49,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2011,95.99,99.39,92.97,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2012,97.67,98.42,96.95,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2014,97.82,98.9,96.76,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2015,99.19,99.94,98.53,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",438,Liechtenstein,LIE,9.53333333,47.26666666,Europe and Northern America,G,Global,2017,PT,Percent,2016,97.36,97.14,97.54,E,E,E,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,1976,96.68,100.0,93.43,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,1980,87.34,88.92,85.82,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,1992,86.87,88.51,85.27,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,1993,85.47,87.84,83.19,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,1999,86.61,85.08,88.1,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2004,75.24,74.87,75.6,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2005,79.45,82.1,76.88,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,80.04,83.52,76.68,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,78.83,78.61,79.04,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,77.09,78.61,75.63,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,72.72,76.9,68.72,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,74.17,75.91,72.5,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",44,Bahamas,BHS,-76.0,24.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2016,66.52,68.83,64.31,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,1998,90.91,92.28,89.6,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,1999,92.1,93.25,90.99,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2000,92.5,93.6,91.45,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2001,86.95,88.68,85.3,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2002,82.08,83.09,81.12,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2003,84.62,86.09,83.22,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,87.46,89.02,85.98,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,91.23,92.43,90.1,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,96.21,96.36,96.07,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,96.88,97.49,96.31,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,97.16,97.23,97.1,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,96.25,97.39,95.17,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,95.53,95.41,95.65,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,97.51,97.14,97.87,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,97.32,98.05,96.62,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,99.12,99.45,98.8,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,98.62,99.52,97.75,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,98.99,99.0,98.98,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",440,Lithuania,LTU,24.0,56.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,98.96,98.61,99.3,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1972,93.24,93.52,92.96,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1973,91.63,93.62,89.71,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1974,92.2,91.72,92.66,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1975,90.91,90.97,90.86,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1976,89.32,88.62,89.98,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1977,89.47,92.37,86.71,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1978,92.66,92.02,93.27,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1981,62.97,63.18,62.78,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1982,71.33,73.15,69.61,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1983,63.48,63.44,63.53,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1984,64.53,64.81,64.26,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1986,59.04,58.13,59.9,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1987,51.23,53.7,48.87,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1988,62.57,61.85,63.25,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,1999,92.11,94.18,90.14,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2000,93.75,94.71,92.84,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2001,94.48,96.17,92.88,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2002,92.97,94.34,91.66,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2003,90.03,91.87,88.29,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2004,91.71,93.55,89.96,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2005,93.08,95.09,91.18,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2006,93.49,95.03,92.03,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2007,94.51,92.94,96.0,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2008,92.47,96.81,88.38,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2010,92.4,93.16,91.69,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2011,90.7,92.16,89.34,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2012,92.25,92.6,91.92,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2013,92.78,95.28,90.43,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",442,Luxembourg,LUX,6.16666666,49.75,Europe and Northern America,G,Global,2017,PT,Percent,2014,93.75,95.99,91.63,C,C,C,False,False,False
