INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2011,95.27,94.07,96.57,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2014,96.33,95.62,97.09,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2017,97.36,96.96,97.78,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",478,Mauritania,MRT,-10.33187259,20.26089546,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,17.46,12.09,23.3,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",478,Mauritania,MRT,-10.33187259,20.26089546,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,22.87,21.0,24.84,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",478,Mauritania,MRT,-10.33187259,20.26089546,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,20.87,15.49,26.29,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,64.51,48.78,78.98,G,G,G,The sample includes only Bahraini nationals and Arab expatriates. The excluded population represents approximately 25% of the total adult population.,The sample includes only Bahraini nationals and Arab expatriates. The excluded population represents approximately 25% of the total adult population.,The sample includes only Bahraini nationals and Arab expatriates. The excluded population represents approximately 25% of the total adult population.,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,81.94,66.74,90.25,G,G,G,The sample excludes residents unable to participate in survey in Arabic or English,The sample excludes residents unable to participate in survey in Arabic or English,The sample excludes residents unable to participate in survey in Arabic or English,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,82.61,75.41,86.31,G,G,G,"Global Findex data include only Bahraini nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Findex data include only Bahraini nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Findex data include only Bahraini nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.",True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,80.12,74.73,85.82,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,82.21,80.0,84.59,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,89.84,87.11,92.71,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,27.43,21.97,33.19,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,39.14,38.9,39.4,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,36.93,33.29,41.1,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2011,77.72,82.37,72.84,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2014,91.82,93.21,90.3,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,92.97,94.95,90.81,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2011,18.07,17.17,19.09,G,G,G,The sample excludes Transnistria (Prednestrovie) because of security risks. The excluded area represents approximately 13% of the total adult population.,The sample excludes Transnistria (Prednestrovie) because of security risks. The excluded area represents approximately 13% of the total adult population.,The sample excludes Transnistria (Prednestrovie) because of security risks. The excluded area represents approximately 13% of the total adult population.,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2014,17.76,18.98,16.4,G,G,G,The sample excludes Transnistria (Prednestrovie) for safety of interviewers. The excluded area represents approximately 13% of the population.,The sample excludes Transnistria (Prednestrovie) for safety of interviewers. The excluded area represents approximately 13% of the population.,The sample excludes Transnistria (Prednestrovie) for safety of interviewers. The excluded area represents approximately 13% of the population.,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2017,43.79,44.55,42.94,G,G,G,"GNI per capita, population, and Global Findex data exclude Transnistria (Prednestrovie) because of security concerns. The excluded area represents about 13 percent of the population.","GNI per capita, population, and Global Findex data exclude Transnistria (Prednestrovie) because of security concerns. The excluded area represents about 13 percent of the population.","GNI per capita, population, and Global Findex data exclude Transnistria (Prednestrovie) because of security concerns. The excluded area represents about 13 percent of the population.",True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,G,Global,2021,PT,Percent,2011,50.44,48.93,52.15,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,G,Global,2021,PT,Percent,2014,59.83,57.91,61.89,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,G,Global,2021,PT,Percent,2017,68.36,67.57,69.19,G,G,G,"Global Findex data exclude some very small and remote villages (with less than 150 people), representing about 0.5–1.5 percent of the population.","Global Findex data exclude some very small and remote villages (with less than 150 people), representing about 0.5–1.5 percent of the population.","Global Findex data exclude some very small and remote villages (with less than 150 people), representing about 0.5–1.5 percent of the population.",True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2011,31.74,26.01,37.29,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2014,30.99,26.45,35.37,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2017,50.05,35.84,64.59,G,G,G,"Global Findex data exclude three hill districts in Chittagong (Bandarban, Khagrachori, and Rangamati) for security reasons. The excluded areas represent about 1 percent of the population.","Global Findex data exclude three hill districts in Chittagong (Bandarban, Khagrachori, and Rangamati) for security reasons. The excluded areas represent about 1 percent of the population.","Global Findex data exclude three hill districts in Chittagong (Bandarban, Khagrachori, and Rangamati) for security reasons. The excluded areas represent about 1 percent of the population.",True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,28.64,16.81,41.47,G,G,G,Equal sample size for each region (disproportionate sampling). Data were weighted to population distribution.,Equal sample size for each region (disproportionate sampling). Data were weighted to population distribution.,Equal sample size for each region (disproportionate sampling). Data were weighted to population distribution.,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,41.67,32.87,51.07,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,17.49,18.15,16.72,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,17.67,14.74,21.12,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,47.76,40.91,55.75,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,73.6,63.53,83.75,G,G,G,The sample includes only Omani nationals and Arab expatriates. The excluded population represents approximately 10% of the total adult population. The sample overrepresents adults with more than a primary education.,The sample includes only Omani nationals and Arab expatriates. The excluded population represents approximately 10% of the total adult population. The sample overrepresents adults with more than a primary education.,The sample includes only Omani nationals and Arab expatriates. The excluded population represents approximately 10% of the total adult population. The sample overrepresents adults with more than a primary education.,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",513,Europe and Northern America,,,,Europe and Northern America,G,Global,2021,PT,Percent,2017,88.86,87.9,89.9,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,58.83,56.77,61.12,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,80.63,80.66,80.6,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,2011,25.31,21.22,29.56,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,2014,33.8,31.27,36.72,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,2017,45.39,41.6,49.98,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,G,Global,2021,PT,Percent,2011,98.66,98.4,98.97,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,G,Global,2021,PT,Percent,2014,99.3,99.18,99.42,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,G,Global,2021,PT,Percent,2017,99.64,99.83,99.44,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2017,99.46,99.22,99.72,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",554,New Zealand,NZL,170.4755673,-43.98721568,Australia and New Zealand,G,Global,2021,PT,Percent,2011,99.44,99.45,99.42,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",554,New Zealand,NZL,170.4755673,-43.98721568,Australia and New Zealand,G,Global,2021,PT,Percent,2014,99.53,99.22,99.86,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",554,New Zealand,NZL,170.4755673,-43.98721568,Australia and New Zealand,G,Global,2021,PT,Percent,2017,99.18,99.34,98.99,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,14.22,12.82,15.7,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,19.44,14.43,24.71,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,30.86,24.79,37.42,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,G,Global,2021,PT,Percent,2011,96.31,97.18,95.3,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,G,Global,2021,PT,Percent,2014,98.13,99.51,96.69,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,G,Global,2021,PT,Percent,2017,98.64,98.82,98.45,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,1.52,1.45,1.59,G,G,G,The sample excludes the northern part of the country (Agadez region) because of security risks. The excluded area represents approximately 5% of the total adult population.,The sample excludes the northern part of the country (Agadez region) because of security risks. The excluded area represents approximately 5% of the total adult population.,The sample excludes the northern part of the country (Agadez region) because of security risks. The excluded area represents approximately 5% of the total adult population.,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,6.71,4.31,9.06,G,G,G,"The Statistics office stated that nomad population represents 1.9% of the overall population: that is 298,884. This population has been scattered across rural area of the region according to the weight of their Touareg and Peulh population in the overall Touareg and Peuhl in the Country.","The Statistics office stated that nomad population represents 1.9% of the overall population: that is 298,884. This population has been scattered across rural area of the region according to the weight of their Touareg and Peulh population in the overall Touareg and Peuhl in the Country.","The Statistics office stated that nomad population represents 1.9% of the overall population: that is 298,884. This population has been scattered across rural area of the region according to the weight of their Touareg and Peulh population in the overall Touareg and Peuhl in the Country.",False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,15.52,10.91,19.94,G,G,G,,,,True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,29.67,25.99,33.28,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,44.44,34.02,54.36,G,G,G,"The sample excludes the states of Adamawa, Borno and Yobe were under a state of emergency due to Boko Haram activity and were excluded for safety and security reasons. These states represent 4.5% of the population.","The sample excludes the states of Adamawa, Borno and Yobe were under a state of emergency due to Boko Haram activity and were excluded for safety and security reasons. These states represent 4.5% of the population.","The sample excludes the states of Adamawa, Borno and Yobe were under a state of emergency due to Boko Haram activity and were excluded for safety and security reasons. These states represent 4.5% of the population.",False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,39.67,27.28,51.41,G,G,G,"Global Findex data exclude the states of Adamawa, Borno, and Yobe because of security concerns. These states represent 7 percent of the population.","Global Findex data exclude the states of Adamawa, Borno, and Yobe because of security concerns. These states represent 7 percent of the population.","Global Findex data exclude the states of Adamawa, Borno, and Yobe because of security concerns. These states represent 7 percent of the population.",True,True,True
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2014,100.0,100.0,100.0,G,G,G,,,,False,False,False
I.11,I0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",S0d5c350a,"Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2017,99.75,100.0,99.49,G,G,G,,,,True,True,True
