INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,OBS_VALUE___O__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,NATURE___O__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,COMMENT_OBS___O__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15,isLatestValue___O__Y_GE15
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2014,55.27,42.82,67.71,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2015,55.74,43.53,67.85,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2016,56.73,45.21,68.11,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2017,57.9,46.82,68.76,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2018,60.08,49.59,70.17,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2019,61.5,51.27,71.1,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2020,62.34,52.92,71.09,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,1990,59.61,54.08,65.69,,C,C,C,,Data reference period: March,Data reference period: March,Data reference period: March,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,1999,58.48,55.1,62.34,,C,C,C,,Data reference period: March,Data reference period: March,Data reference period: March,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,52.01,49.58,54.97,,C,C,C,,Data reference period: June,Data reference period: June,Data reference period: June,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,51.79,49.27,54.85,,C,C,C,,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,50.86,48.58,53.64,,C,C,C,,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,52.2,49.76,55.21,,C,C,C,,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,51.67,49.66,54.19,,C,C,C,,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",474,Martinique,MTQ,-60.91544135,14.56086108,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,53.13,52.57,53.81,,C,C,C,,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Second quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",478,Mauritania,MRT,-10.33187259,20.26089546,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,46.0,28.5,64.5,,C,C,C,,Nonstandard age group: Including ages 10-14,Nonstandard age group: Including ages 10-14,Nonstandard age group: Including ages 10-14,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",478,Mauritania,MRT,-10.33187259,20.26089546,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,43.55,28.03,62.8,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",478,Mauritania,MRT,-10.33187259,20.26089546,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,41.1,27.22,59.71,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1990,65.2,28.0,89.2,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1991,65.22,29.24,88.23,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1992,65.7,29.7,88.9,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1993,65.7,30.4,88.6,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1994,65.7,31.1,88.3,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1995,65.7,31.7,88.0,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1996,65.8,32.4,87.7,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1997,65.8,33.1,87.5,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1998,65.8,33.7,87.2,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1999,65.8,34.4,86.9,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,65.9,35.1,86.6,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2001,65.71,35.51,85.96,,C,C,C,,Data reference period: April,Data reference period: April,Data reference period: April,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,66.1,36.4,86.1,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2003,66.2,37.1,85.7,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,63.7,37.2,82.49,,C,C,C,,Data reference period: November,Data reference period: November,Data reference period: November,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,48.3,26.38,64.5,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,66.58,39.13,84.93,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,72.06,43.68,87.33,,C,C,C,,Data reference period: April,Data reference period: April,Data reference period: April,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,71.04,42.54,86.42,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",48,Bahrain,BHR,50.5490754,26.04407747,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,71.57,43.54,86.94,,C,C,C,,,,,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,1990,57.49,34.65,80.62,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,1991,61.29,40.8,82.1,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,1992,61.77,41.61,82.11,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,1993,62.09,42.33,81.97,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,1994,62.46,43.18,81.91,,C,C,C,,Age coverage - minimum age: 12 years old,Age coverage - minimum age: 12 years old,Age coverage - minimum age: 12 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,1995,59.31,38.8,80.12,,C,C,C,,Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 12 years old,Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 12 years old,Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 12 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,58.1,38.53,78.31,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2001,58.03,36.79,79.85,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2002,58.71,38.41,79.61,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2003,61.1,41.81,80.99,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2004,59.34,40.36,78.93,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,59.81,41.82,78.39,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,59.27,41.81,77.36,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2007,58.33,40.77,76.64,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2008,58.33,41.67,75.8,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2009,58.48,42.13,75.61,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,59.23,43.62,75.56,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,58.32,42.6,74.73,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,58.5,42.92,74.75,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2013,59.52,44.83,74.85,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,59.71,45.05,75.09,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,60.05,46.18,74.61,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,59.25,45.13,74.06,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,59.41,45.36,74.17,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,58.67,45.19,72.85,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2019,59.07,45.94,72.92,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,,True,True,True,
