INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,COMMENT_OBS__F,isLatestValue__F
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,442,Luxembourg,LUX,6.092656563,49.77679538,Europe and Northern America,2019,PT,Percent,2013,14.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,442,Luxembourg,LUX,6.092656563,49.77679538,Europe and Northern America,2019,PT,Percent,2014,17.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,442,Luxembourg,LUX,6.092656563,49.77679538,Europe and Northern America,2019,PT,Percent,2015,14.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,442,Luxembourg,LUX,6.092656563,49.77679538,Europe and Northern America,2019,PT,Percent,2016,14.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,442,Luxembourg,LUX,6.092656563,49.77679538,Europe and Northern America,2019,PT,Percent,2017,16.1,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,2019,PT,Percent,2012,24.5,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,462,Maldives,MDV,73.09672546,-0.614385021,Central and Southern Asia,2019,PT,Percent,2016,19.5,C,Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2000,17.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2001,16.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2002,18.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2003,16.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2004,12.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2005,19.8,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2006,19.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2007,18.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2008,15.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2009,21.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2010,23.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2011,24.8,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2012,26.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2013,28.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2014,26.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2015,26.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2016,29.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,2019,PT,Percent,2017,27.6,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,2019,PT,Percent,2011,21.3,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,2019,PT,Percent,2012,23.1,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,2019,PT,Percent,2013,28.9,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,2019,PT,Percent,2014,27.3,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,2019,PT,Percent,2015,27.8,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,2019,PT,Percent,2016,29.5,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,2019,PT,Percent,2017,30.8,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2019,PT,Percent,2013,34.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2019,PT,Percent,2014,35.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2019,PT,Percent,2015,34.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2019,PT,Percent,2016,35.2,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2019,PT,Percent,2017,36.4,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2008,41.6,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2009,38.3,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2010,37.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2011,37.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2012,38.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2013,37.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2014,34.2,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2015,37.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2016,36.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,PT,Percent,2017,40.0,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,2019,PT,Percent,2011,36.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,2019,PT,Percent,2012,24.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,2019,PT,Percent,2013,22.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,2019,PT,Percent,2014,24.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,2019,PT,Percent,2015,17.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,2019,PT,Percent,2016,24.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,499,Montenegro,MNE,19.25214024,42.78717043,Europe and Northern America,2019,PT,Percent,2017,25.4,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,2019,PT,Percent,2006,10.9,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,2019,PT,Percent,2010,10.0,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,2019,PT,Percent,2017,11.5,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,2019,PT,Percent,2015,22.2,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,2019,PT,Percent,2012,25.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,2019,PT,Percent,2013,48.5,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,2019,PT,Percent,2014,46.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,2019,PT,Percent,2016,48.6,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2000,21.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2001,22.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2002,21.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2003,21.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2004,22.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2005,22.8,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2006,25.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2007,27.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2008,26.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2009,26.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2010,27.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2011,27.9,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2012,28.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2013,23.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2014,24.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2015,24.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2016,24.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,528,Netherlands,NLD,5.331480568,51.86728884,Europe and Northern America,2019,PT,Percent,2017,26.0,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,2019,PT,Percent,2012,49.7,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,2019,PT,Percent,2014,53.7,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2000,24.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2001,28.4,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2002,28.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2003,27.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2004,26.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2005,30.2,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2006,31.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2007,33.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2008,31.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2009,34.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2010,34.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2011,30.5,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2012,31.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2013,30.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2014,31.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2015,31.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2016,32.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2019,PT,Percent,2017,32.9,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,2019,PT,Percent,2011,28.9,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: Less than or equal to 9 years old;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2000,24.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2001,25.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2002,27.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2003,28.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2004,29.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2005,31.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2006,34.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2007,33.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2008,32.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2009,34.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2010,35.0,C,Repository: Eurostat special tabulation;,False
