INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_1,OBS_VALUE__F__ISCED11_1,OBS_VALUE__M__ISCED11_1,NATURE___T__ISCED11_1,NATURE__F__ISCED11_1,NATURE__M__ISCED11_1,isLatestValue___T__ISCED11_1,isLatestValue__F__ISCED11_1,isLatestValue__M__ISCED11_1
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2004,98.36,97.64,99.04,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2005,98.27,97.68,98.84,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2006,98.68,98.12,99.21,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2007,99.51,99.13,99.87,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2008,99.79,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2009,100.0,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2010,99.73,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2011,99.49,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2012,98.75,99.31,98.23,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2015,96.75,97.22,96.31,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),528,Netherlands,NLD,5.75,52.5,Europe and Northern America,G,Global,2017,PT,Percent,2016,97.69,98.17,97.23,C,C,C,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,1999,98.01,98.72,97.32,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2000,98.24,97.99,98.49,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2001,96.63,96.87,96.39,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2002,95.41,94.72,96.08,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2003,93.97,92.79,95.15,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2004,94.78,93.1,96.44,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2005,97.98,96.74,99.22,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,98.66,97.84,99.48,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,98.92,98.26,99.57,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,99.1,98.73,99.46,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,96.02,97.82,94.26,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,98.92,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),533,Aruba,ABW,-69.96666666,12.5,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,99.29,99.4,99.19,E,E,E,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1981,85.1,83.82,86.24,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1989,75.13,74.17,76.0,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1998,98.06,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1999,97.65,96.98,98.27,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2000,99.32,,,E,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2001,99.58,,,E,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2002,99.23,,,E,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2003,99.67,,,E,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2004,97.64,97.35,97.91,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2005,99.16,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),548,Vanuatu,VUT,167.0,-16.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2015,86.7,87.97,85.54,C,C,C,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1970,99.97,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1971,99.78,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1972,99.9,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1973,99.5,99.46,99.53,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1974,99.44,99.14,99.73,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1975,99.56,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1976,99.66,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1977,99.58,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1978,99.44,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1979,99.42,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1980,99.47,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1981,99.32,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1982,99.21,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1983,98.83,98.01,99.62,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1984,99.51,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1985,99.58,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1986,99.76,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1987,99.86,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1988,99.89,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1989,99.83,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1990,99.52,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1991,98.98,98.82,99.14,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1992,97.55,97.35,97.74,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1994,97.16,97.18,97.13,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1995,98.51,98.64,98.4,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1996,98.98,98.88,99.07,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1997,99.76,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1998,99.55,99.45,99.64,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,1999,99.41,99.42,99.4,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2000,99.04,99.21,98.88,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2001,97.36,97.12,97.59,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2002,96.93,96.75,97.11,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2003,98.14,97.96,98.31,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2004,98.34,98.03,98.65,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2005,99.1,98.71,99.47,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2006,99.15,98.82,99.46,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2007,99.49,99.39,99.58,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2008,99.6,99.5,99.69,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2009,99.51,99.61,99.42,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2010,99.47,99.64,99.3,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2011,99.06,99.44,98.69,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2012,98.2,98.58,97.84,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2013,97.77,98.14,97.43,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2014,97.48,97.68,97.29,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2015,97.73,98.03,97.45,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),554,New Zealand,NZL,174.0,-41.0,Australia and New Zealand,G,Global,2017,PT,Percent,2016,98.52,98.92,98.15,C,C,C,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1970,52.42,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1971,55.23,56.58,53.93,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1972,55.02,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1973,55.72,57.19,54.29,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1974,55.62,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1975,57.52,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1976,58.75,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1977,57.82,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1978,55.79,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1980,64.4,65.59,63.24,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1982,63.0,64.05,61.97,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1983,63.45,64.7,62.25,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1984,61.95,62.81,61.12,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1985,66.07,68.36,63.85,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1986,64.95,67.15,62.8,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1987,66.55,68.64,64.52,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1988,66.77,69.21,64.41,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1989,65.04,67.27,62.89,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1990,67.52,69.15,65.93,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1991,70.16,71.49,68.88,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1992,73.58,75.42,71.8,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1993,74.32,76.01,72.7,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1994,75.22,76.82,73.69,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1995,73.43,75.15,71.79,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),558,Nicaragua,NIC,-85.0,13.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1996,72.71,,,C,,,False,,
