INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,27.2,5.8,48.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",480,Mauritius,MUS,57.568022,-20.28581998,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,26.9,5.4,48.3,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,24.1,12.7,35.5,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,20.6,10.5,30.7,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,17.7,8.7,26.7,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,15.2,7.3,23.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,14.8,7.0,22.5,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,14.3,6.7,21.9,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,13.9,6.5,21.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,38.5,12.2,64.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2005,34.7,10.0,59.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2010,31.9,8.3,55.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2015,29.0,6.9,51.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,28.4,6.6,50.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,28.2,6.4,50.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2018,27.6,6.2,49.1,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2000,24.5,5.4,43.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2005,24.6,5.5,43.8,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2010,24.8,5.7,44.0,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2015,25.0,5.9,44.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2016,25.1,5.9,44.3,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2017,25.2,6.0,44.4,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,G,Global,2021,PT,Percent,2018,25.3,6.0,44.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2000,51.5,37.8,65.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2005,47.2,30.6,63.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2010,43.5,24.7,62.4,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2015,40.7,20.2,61.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2016,40.1,19.3,60.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2017,39.5,18.5,60.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2018,39.1,17.7,60.6,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,23.4,2.2,44.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,20.5,1.7,39.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,18.0,1.3,34.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,15.9,1.0,30.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,15.5,0.9,30.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,15.2,0.9,29.4,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,14.7,0.9,28.6,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,27.8,12.9,42.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,23.0,10.0,36.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,19.2,7.9,30.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,16.0,6.2,25.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,15.4,5.9,24.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,14.9,5.7,24.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,14.4,5.4,23.4,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,34.3,2.6,66.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,32.3,2.2,62.4,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,30.0,1.9,58.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,27.9,1.7,54.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,27.5,1.6,53.5,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,27.3,1.6,52.9,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,26.7,1.6,51.8,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,9.5,1.2,17.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,9.5,1.0,18.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,9.6,0.9,18.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,9.6,0.8,18.4,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,9.6,0.8,18.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,9.6,0.8,18.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,9.6,0.7,18.5,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",513,Europe and Northern America,,,,Europe and Northern America,G,Global,2021,PT,Percent,2000,34.2,25.2,43.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",513,Europe and Northern America,,,,Europe and Northern America,G,Global,2021,PT,Percent,2005,31.7,23.8,39.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",513,Europe and Northern America,,,,Europe and Northern America,G,Global,2021,PT,Percent,2010,29.3,22.2,36.4,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",513,Europe and Northern America,,,,Europe and Northern America,G,Global,2021,PT,Percent,2015,27.2,20.9,33.5,E,E,E,,,,False,False,False
