INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE___T,OBS_VALUE__M,NATURE__F,NATURE___T,NATURE__M,isLatestValue__F,isLatestValue___T,isLatestValue__M
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2012,79.3692,77.83291,76.27631,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2013,86.92579,85.52715,84.0945,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2014,86.48067,85.55473,84.62868,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2015,89.53506,87.88877,86.18795,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2016,93.53532,92.24265,90.90535,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2017,94.37776,92.95076,91.54129,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2018,94.91259,93.29644,91.80372,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2019,96.08776,94.86243,93.7047,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1994,45.99636,58.43489,71.38491,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,60.49289,70.45759,80.80267,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,69.89815,77.86296,85.80525,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,72.14524,79.47369,86.72862,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,74.03429,81.51007,88.82942,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,87.7834,91.22096,94.62719,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,97.4,97.73,98.04,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,1997,36.55311,46.97,59.4527,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2003,50.03891,61.89289,74.36055,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2009,56.54005,67.14964,79.84044,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,62.66699,70.5251,79.06706,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,65.48977,70.91245,77.26017,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2001,99.86167,99.80728,99.75235,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,99.87619,99.8474,99.81842,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,99.87416,99.84702,99.82128,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2003,96.66145,97.28133,97.86509,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,97.62498,97.62982,97.63412,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,98.16507,97.74373,97.40565,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,99.05662,99.09432,99.1306,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,98.75332,99.15373,99.43405,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,98.9804,98.70356,98.51479,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,98.95638,98.66244,98.46439,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,98.97943,98.61783,98.35663,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,G,Global,2021,PT,Percent,1991,90.41716,88.11243,85.70274,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,G,Global,2021,PT,Percent,2001,93.63254,92.42438,91.14834,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,G,Global,2021,PT,Percent,2007,90.61543,87.09541,83.23858,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,95.34632,94.41944,93.45852,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",516,Namibia,NAM,17.21907885,-22.13817068,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,96.19844,95.1649,94.10937,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",52,Barbados,BRB,-59.5346489,13.13648273,Latin America and the Caribbean,G,Global,2021,PT,Percent,1994,99.9,99.9,99.92,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",52,Barbados,BRB,-59.5346489,13.13648273,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,99.9,99.9,99.92,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",52,Barbados,BRB,-59.5346489,13.13648273,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,99.9,99.9,99.92,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,1991,32.66644,49.60372,68.22963,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,2001,60.14379,70.05362,80.61597,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,2011,80.20683,84.75715,89.88402,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,2018,90.88347,92.39381,94.03428,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",533,Aruba,ABW,-69.97050586,12.50878756,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,99.16637,99.02641,98.88176,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",533,Aruba,ABW,-69.97050586,12.50878756,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,99.3231,99.13841,98.96573,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",533,Aruba,ABW,-69.97050586,12.50878756,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,99.39,99.5,99.6,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",540,New Caledonia,NCL,165.5067368,-21.41742531,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1996,99.14204,99.09288,99.04522,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",540,New Caledonia,NCL,165.5067368,-21.41742531,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2014,99.3,99.2,99.18,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1994,69.79854,74.12466,78.23561,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1995,69.77303,74.10783,78.22623,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1996,70.5643,74.44517,78.13164,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1997,71.27428,74.68605,77.9268,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1998,71.89445,74.82561,77.60987,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1999,72.19173,74.66539,77.015,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2000,72.17386,74.19157,76.07987,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2001,72.64066,74.20798,75.69804,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2002,73.07147,74.16379,75.20365,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2003,73.47742,74.08856,74.67215,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2004,73.91364,74.04727,74.17802,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2005,74.37333,74.03202,73.71221,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2006,74.78681,73.98101,73.22033,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2007,75.22684,73.95489,72.75104,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2008,75.69917,73.96042,72.31233,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2009,76.42849,74.19764,72.08149,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2010,77.44321,74.66734,72.02268,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",543,Oceania (exc. Australia and New Zealand),,,,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2011,77.3668,74.57922,71.92347,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",548,Vanuatu,VUT,167.0679779,-15.34445547,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,1994,85.1,86.1,87.14,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",548,Vanuatu,VUT,167.0679779,-15.34445547,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2004,91.8,91.8,91.93,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",548,Vanuatu,VUT,167.0679779,-15.34445547,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2014,95.6,95.3,95.09,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",548,Vanuatu,VUT,167.0679779,-15.34445547,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2018,96.59661,96.28212,95.97657,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,G,Global,2021,PT,Percent,2001,88.81788,86.22252,83.63,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,88.84248,87.00925,85.15562,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",558,Nicaragua,NIC,-85.03060315,12.84210839,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,93.60194,91.57178,89.64283,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2001,14.23355,19.79119,26.23006,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,23.19743,36.54678,52.44952,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,31.64391,39.78773,48.55718,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,35.56,43.46,51.07,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,1991,62.48778,71.18906,81.35603,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,2003,60.50937,68.99378,78.12795,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,74.5044,78.69443,83.12366,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,2008,57.95389,66.38354,75.56594,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",566,Nigeria,NGA,8.097363256,9.585789025,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,68.26263,75.02875,81.58064,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",584,Marshall Islands,MHL,171.0839119,7.110213497,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2011,98.7567,98.45878,98.16972,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",585,Palau,PLW,134.5733878,7.502307591,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2013,99.8295,99.83838,99.76959,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",585,Palau,PLW,134.5733878,7.502307591,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2015,99.17051,98.66444,98.24561,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,1998,43.11405,55.33052,67.14935,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2005,53.08856,65.08658,76.65172,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2006,58.37056,69.1658,79.10218,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2007,56.78496,66.28471,75.23849,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2008,61.24992,71.11291,79.42005,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2009,61.46266,70.67627,79.14432,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2010,62.29837,71.25962,79.50414,C,C,C,False,False,False
